,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
62,['23/05/23'],['238.867kWh'],['2.187kWh/kW'],['-'],['60.529kW'],['2:40PM'],['Cloudy'],,['Updated 01:09']
63,['22/05/23'],['395.325kWh'],['3.620kWh/kW'],['-'],['49.169kW'],['2:10PM'],['Mostly Cloudy'],,['Updated 04:53']
64,['21/05/23'],['323.168kWh'],['2.959kWh/kW'],['-'],['51.526kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 04:24']
65,['20/05/23'],['178.930kWh'],['1.639kWh/kW'],['-'],['47.762kW'],['4:15PM'],['Cloudy'],,['Updated 04:29']
66,['19/05/23'],['128.485kWh'],['1.177kWh/kW'],['-'],['43.498kW'],['1:30PM'],['Cloudy'],,['Updated 02:34']
67,['18/05/23'],['125.512kWh'],['1.149kWh/kW'],['-'],['35.218kW'],['9:55AM'],['Cloudy'],,['Updated 01:54']
68,['17/05/23'],['250.601kWh'],['2.295kWh/kW'],['-'],['55.576kW'],['12:05PM'],['Cloudy'],,['Updated 03:49']
69,['16/05/23'],['67.313kWh'],['0.616kWh/kW'],['-'],['22.211kW'],['10:40AM'],['Showers'],,['Updated 03:39']
70,['15/05/23'],['167.364kWh'],['1.533kWh/kW'],['-'],['56.491kW'],['12:25PM'],['Cloudy'],,['Updated 04:28']
71,['14/05/23'],['120.262kWh'],['1.101kWh/kW'],['-'],['51.289kW'],['3:55PM'],['Cloudy'],,['Updated 02:04']
72,['13/05/23'],['98.275kWh'],['0.900kWh/kW'],['-'],['45.527kW'],['2:40PM'],['Showers'],,['Updated 23:54']
73,['12/05/23'],['268.434kWh'],['2.458kWh/kW'],['-'],['54.744kW'],['4:00PM'],['Cloudy'],,['Updated 19:24']
74,['11/05/23'],['156.013kWh'],['1.429kWh/kW'],['-'],['39.253kW'],['11:20AM'],['Cloudy'],,['Updated 02:19']
75,['10/05/23'],['160.814kWh'],['1.473kWh/kW'],['-'],['31.479kW'],['3:00PM'],['Cloudy'],,['Updated 00:34']
76,['09/05/23'],['212.138kWh'],['1.943kWh/kW'],['-'],['52.379kW'],['12:15PM'],['Cloudy'],,['Updated 02:29']
77,['08/05/23'],['185.235kWh'],['1.696kWh/kW'],['-'],['70.286kW'],['1:20PM'],['Cloudy'],,['Updated 20:34']
78,['07/05/23'],['253.320kWh'],['2.320kWh/kW'],['-'],['45.672kW'],['4:00PM'],['Cloudy'],,['Updated 03:38']
79,['06/05/23'],['292.628kWh'],['2.680kWh/kW'],['-'],['55.021kW'],['1:45PM'],['Mostly Cloudy'],,['Updated 01:54']
80,['05/05/23'],['270.830kWh'],['2.480kWh/kW'],['-'],['47.621kW'],['3:25PM'],['Cloudy'],,['Updated 04:23']
81,['04/05/23'],['389.887kWh'],['3.570kWh/kW'],['-'],['51.426kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 21:44']
82,['03/05/23'],['365.105kWh'],['3.343kWh/kW'],['-'],['64.596kW'],['1:45PM'],['Mostly Cloudy'],,['Updated 04:23']
83,['02/05/23'],['270.832kWh'],['2.480kWh/kW'],['-'],['57.020kW'],['1:30PM'],['Cloudy'],,['Updated 22:24']
84,['01/05/23'],['170.428kWh'],['1.561kWh/kW'],['-'],['54.059kW'],['1:05PM'],['Cloudy'],,['Updated 01:54']
85,['30/04/23'],['158.469kWh'],['1.451kWh/kW'],['-'],['45.964kW'],['1:35PM'],['Cloudy'],,['Updated 04:18']
86,['29/04/23'],['303.903kWh'],['2.783kWh/kW'],['-'],['53.568kW'],['2:00PM'],['Mostly Cloudy'],,['Updated 04:14']
87,['28/04/23'],['89.375kWh'],['0.818kWh/kW'],['-'],['41.623kW'],['3:15PM'],['Showers'],,['Updated 03:48']
88,['27/04/23'],['308.806kWh'],['2.828kWh/kW'],['-'],['60.267kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 04:04']
89,['26/04/23'],['262.128kWh'],['2.400kWh/kW'],['-'],['56.258kW'],['3:05PM'],['Cloudy'],,['Updated 02:18']
90,['25/04/23'],['208.188kWh'],['1.906kWh/kW'],['-'],['70.889kW'],['1:40PM'],['Cloudy'],,['Updated 03:53']
91,['24/04/23'],['254.283kWh'],['2.329kWh/kW'],['-'],['59.697kW'],['2:30PM'],['Cloudy'],,['Updated 02:18']
92,['23/04/23'],['214.352kWh'],['1.963kWh/kW'],['-'],['57.249kW'],['1:15PM'],['Cloudy'],,['Updated 04:08']
93,['22/04/23'],['254.839kWh'],['2.334kWh/kW'],['-'],['52.942kW'],['2:20PM'],['Cloudy'],,['Updated 03:09']
94,['21/04/23'],['173.606kWh'],['1.590kWh/kW'],['-'],['58.134kW'],['1:25PM'],['Cloudy'],,['Updated 00:59']
95,['20/04/23'],['52.029kWh'],['0.476kWh/kW'],['-'],['12.122kW'],['11:35AM'],['Showers'],,['Updated 22:49']
96,['19/04/23'],['101.175kWh'],['0.927kWh/kW'],['-'],['25.830kW'],['12:45PM'],['Showers'],,['Updated 22:49']
97,['18/04/23'],['181.478kWh'],['1.662kWh/kW'],['-'],['55.367kW'],['3:05PM'],['Cloudy'],,['Updated 02:34']
98,['17/04/23'],['297.074kWh'],['2.720kWh/kW'],['-'],['60.854kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 03:54']
99,['16/04/23'],['59.297kWh'],['0.543kWh/kW'],['-'],['16.687kW'],['3:05PM'],['Showers'],,['Updated 03:23']
