,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
16,['18/09/23'],['4.639kWh'],['0.546kWh/kW'],['4.639kWh'],['0.774kW'],['1:10PM'],['Showers'],,['Updated 19:34 UTC+2:00']
17,['17/09/23'],['22.519kWh'],['2.649kWh/kW'],['22.519kWh'],['2.250kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 19:28 UTC+2:00']
18,['16/09/23'],['23.579kWh'],['2.774kWh/kW'],['23.579kWh'],['3.383kW'],['1:15PM'],['Mostly Cloudy'],,['Updated 19:36 UTC+2:00']
19,['15/09/23'],['32.289kWh'],['3.799kWh/kW'],['32.289kWh'],['2.812kW'],['3:35PM'],['Mostly Cloudy'],,['19:30:03 15.09.2023']
20,['14/09/23'],['29.629kWh'],['3.486kWh/kW'],['29.629kWh'],['3.852kW'],['2:50PM'],['Mostly Cloudy'],,['19:36:12 14.09.2023']
21,['13/09/23'],['11.679kWh'],['1.374kWh/kW'],['11.679kWh'],['1.364kW'],['5:05PM'],['Cloudy'],,['19:31:11 13.09.2023']
22,['12/09/23'],['24.799kWh'],['2.918kWh/kW'],['24.799kWh'],['3.272kW'],['2:40PM'],['Mostly Cloudy'],,['Updated 19:28 UTC+2:00']
23,['11/09/23'],['35.599kWh'],['4.188kWh/kW'],['35.599kWh'],['3.551kW'],['2:55PM'],['Partly Cloudy'],,['Updated 19:40 UTC+2:00']
24,['10/09/23'],['32.419kWh'],['3.814kWh/kW'],['32.419kWh'],['3.390kW'],['1:45PM'],['Mostly Cloudy'],,['Updated 19:48 UTC+2:00']
25,['09/09/23'],['35.539kWh'],['4.181kWh/kW'],['35.539kWh'],['3.194kW'],['2:40PM'],['Partly Cloudy'],,['Updated 19:50 UTC+2:00']
26,['08/09/23'],['32.019kWh'],['3.767kWh/kW'],['32.019kWh'],['3.828kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 19:42 UTC+2:00']
27,['07/09/23'],['39.379kWh'],['4.633kWh/kW'],['39.379kWh'],['3.749kW'],['3:20PM'],['Partly Cloudy'],,['Updated 19:42 UTC+2:00']
28,['06/09/23'],['39.489kWh'],['4.646kWh/kW'],['39.489kWh'],['3.881kW'],['4:15PM'],['Partly Cloudy'],,['Updated 19:46 UTC+2:00']
29,['05/09/23'],['42.169kWh'],['4.961kWh/kW'],['42.169kWh'],['3.788kW'],['3:45PM'],['Partly Cloudy'],,['19:47:25 05.09.2023']
30,['04/09/23'],['32.529kWh'],['3.827kWh/kW'],['32.529kWh'],['3.562kW'],['4:10PM'],['Mostly Cloudy'],,['19:45:21 04.09.2023']
31,['03/09/23'],['33.289kWh'],['3.916kWh/kW'],['33.289kWh'],['4.305kW'],['2:20PM'],['Mostly Cloudy'],,['Updated 19:52 UTC+2:00']
32,['02/09/23'],['35.289kWh'],['4.152kWh/kW'],['35.289kWh'],['4.164kW'],['2:45PM'],['Partly Cloudy'],,['20:00:45 02.09.2023']
33,['01/09/23'],['40.829kWh'],['4.803kWh/kW'],['40.829kWh'],['4.497kW'],['2:45PM'],['Partly Cloudy'],,['Updated 20:04 UTC+2:00']
