,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
55,['Mar 19'],['924.387kWh'],['2.301kWh/kW'],['-'],"['0,00 CHF']",['5.091kWh'],['49.173kWh'],['29.818kWh'],[]
56,['Feb 19'],['559.950kWh'],['1.543kWh/kW'],['-'],"['0,00 CHF']",['2.196kWh'],['33.084kWh'],['19.998kWh'],[]
57,['Jan 19'],['230.265kWh'],['0.573kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['17.616kWh'],['7.427kWh'],[]
58,['Dec 18'],['173.127kWh'],['0.431kWh/kW'],['-'],"['0,00 CHF']",['0.081kWh'],['13.473kWh'],['5.584kWh'],[]
59,['Nov 18'],['224.640kWh'],['0.578kWh/kW'],['-'],"['0,00 CHF']",['1.479kWh'],['18.849kWh'],['7.488kWh'],[]
60,['Oct 18'],['658.518kWh'],['1.639kWh/kW'],['-'],"['0,00 CHF']",['1.773kWh'],['34.959kWh'],['21.242kWh'],[]
61,['Sep 18'],['1.088MWh'],['2.797kWh/kW'],['-'],"['0,00 CHF']",['8.205kWh'],['49.608kWh'],['36.251kWh'],[]
62,['Aug 18'],['1.307MWh'],['3.362kWh/kW'],['-'],"['0,00 CHF']",['7.284kWh'],['60.054kWh'],['43.569kWh'],['Partial Month (30 days)']
63,['Jul 18'],['1.638MWh'],['4.078kWh/kW'],['-'],"['0,00 CHF']",['20.460kWh'],['66.429kWh'],['52.854kWh'],[]
64,['Jun 18'],['1.631MWh'],['4.196kWh/kW'],['-'],"['0,00 CHF']",['8.724kWh'],['67.623kWh'],['54.379kWh'],[]
65,['May 18'],['1.391MWh'],['3.463kWh/kW'],['-'],"['0,00 CHF']",['12.753kWh'],['66.864kWh'],['44.880kWh'],[]
66,['Apr 18'],['1.363MWh'],['3.505kWh/kW'],['-'],"['0,00 CHF']",['22.509kWh'],['60.501kWh'],['45.419kWh'],[]
67,['Mar 18'],['679.168kWh'],['1.690kWh/kW'],['-'],"['0,00 CHF']",['1.209kWh'],['48.627kWh'],['21.908kWh'],[]
