,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
52,['13/08/23'],['37.269kWh'],['2.876kWh/kW'],['-'],['5.560kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 22:49 UTC+2:00']
53,['12/08/23'],['33.309kWh'],['2.570kWh/kW'],['-'],['5.226kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 22:44 UTC+2:00']
54,['11/08/23'],['51.141kWh'],['3.946kWh/kW'],['-'],['5.328kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 22:56 UTC+2:00']
55,['10/08/23'],['50.658kWh'],['3.909kWh/kW'],['-'],['5.501kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:53 UTC+2:00']
56,['09/08/23'],['22.800kWh'],['1.759kWh/kW'],['-'],['4.004kW'],['1:20PM'],['Cloudy'],,['Updated 23:00 UTC+2:00']
57,['08/08/23'],['46.995kWh'],['3.626kWh/kW'],['-'],['6.581kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:52 UTC+2:00']
58,['07/08/23'],['37.863kWh'],['2.922kWh/kW'],['-'],['7.060kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 23:01 UTC+2:00']
59,['06/08/23'],['28.605kWh'],['2.207kWh/kW'],['-'],['6.008kW'],['2:50PM'],['Cloudy'],,['Updated 23:11 UTC+2:00']
60,['05/08/23'],['31.848kWh'],['2.457kWh/kW'],['-'],['6.586kW'],['11:50AM'],['Cloudy'],,['Updated 22:54 UTC+2:00']
61,['04/08/23'],['34.002kWh'],['2.624kWh/kW'],['-'],['6.496kW'],['3:35PM'],['Mostly Cloudy'],,['Updated 23:21 UTC+2:00']
62,['03/08/23'],['55.293kWh'],['4.266kWh/kW'],['-'],['6.615kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:02 UTC+2:00']
63,['02/08/23'],['33.315kWh'],['2.571kWh/kW'],['-'],['6.511kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 22:29 UTC+2:00']
64,['01/08/23'],['26.232kWh'],['2.024kWh/kW'],['-'],['6.547kW'],['2:35PM'],['Cloudy'],,['Updated 23:11 UTC+2:00']
65,['31/07/23'],['42.108kWh'],['3.249kWh/kW'],['-'],['6.332kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 23:06 UTC+2:00']
66,['30/07/23'],['47.712kWh'],['3.681kWh/kW'],['-'],['6.413kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 23:18 UTC+2:00']
67,['29/07/23'],['26.847kWh'],['2.072kWh/kW'],['-'],['6.332kW'],['12:05PM'],['Cloudy'],,['Updated 23:14 UTC+2:00']
68,['28/07/23'],['34.662kWh'],['2.675kWh/kW'],['-'],['7.074kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 22:57 UTC+2:00']
69,['27/07/23'],['37.776kWh'],['2.915kWh/kW'],['-'],['6.566kW'],['3:35PM'],['Mostly Cloudy'],,['Updated 23:07 UTC+2:00']
70,['26/07/23'],['40.884kWh'],['3.155kWh/kW'],['-'],['7.438kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 23:19 UTC+2:00']
71,['25/07/23'],['33.762kWh'],['2.605kWh/kW'],['-'],['6.573kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 07:58 UTC+2:00']
72,['24/07/23'],['26.991kWh'],['2.083kWh/kW'],['-'],['5.819kW'],['2:05PM'],['Cloudy'],,['Updated 01:40 UTC+2:00']
73,['23/07/23'],['47.607kWh'],['3.673kWh/kW'],['-'],['7.108kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:19 UTC+2:00']
74,['22/07/23'],['51.963kWh'],['4.009kWh/kW'],['-'],['6.510kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:30 UTC+2:00']
75,['21/07/23'],['31.098kWh'],['2.400kWh/kW'],['-'],['6.463kW'],['1:50PM'],['Cloudy'],,['Updated 22:57 UTC+2:00']
76,['20/07/23'],['49.911kWh'],['3.851kWh/kW'],['-'],['6.346kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 23:23 UTC+2:00']
77,['19/07/23'],['51.414kWh'],['3.967kWh/kW'],['-'],['6.129kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 23:33 UTC+2:00']
78,['18/07/23'],['41.691kWh'],['3.217kWh/kW'],['-'],['5.489kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 23:28 UTC+2:00']
79,['17/07/23'],['48.333kWh'],['3.729kWh/kW'],['-'],['6.075kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 23:08 UTC+2:00']
80,['16/07/23'],['41.655kWh'],['3.214kWh/kW'],['-'],['6.406kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 23:35 UTC+2:00']
81,['15/07/23'],['47.805kWh'],['3.689kWh/kW'],['-'],['5.585kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:16 UTC+2:00']
82,['14/07/23'],['58.002kWh'],['4.475kWh/kW'],['-'],['6.099kW'],['1:05PM'],['Partly Cloudy'],,['Updated 23:28 UTC+2:00']
83,['13/07/23'],['41.511kWh'],['3.203kWh/kW'],['-'],['5.819kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:38 UTC+2:00']
84,['12/07/23'],['19.440kWh'],['1.500kWh/kW'],['-'],['4.241kW'],['9:20AM'],['Cloudy'],,['Updated 23:05 UTC+2:00']
85,['11/07/23'],['52.626kWh'],['4.061kWh/kW'],['-'],['5.683kW'],['1:50PM'],['Partly Cloudy'],,['Updated 22:46 UTC+2:00']
86,['10/07/23'],['47.085kWh'],['3.633kWh/kW'],['-'],['5.693kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 23:27 UTC+2:00']
87,['09/07/23'],['57.123kWh'],['4.408kWh/kW'],['-'],['5.943kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:39 UTC+2:00']
88,['08/07/23'],['40.551kWh'],['3.129kWh/kW'],['-'],['6.448kW'],['3:05PM'],['Mostly Cloudy'],,['Updated 23:36 UTC+2:00']
89,['07/07/23'],['58.899kWh'],['4.545kWh/kW'],['-'],['5.847kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:33 UTC+2:00']
90,['06/07/23'],['55.131kWh'],['4.254kWh/kW'],['-'],['6.927kW'],['2:05PM'],['Partly Cloudy'],,['Updated 23:30 UTC+2:00']
91,['05/07/23'],['33.699kWh'],['2.600kWh/kW'],['-'],['5.653kW'],['3:05PM'],['Mostly Cloudy'],,['Updated 23:27 UTC+2:00']
92,['04/07/23'],['48.354kWh'],['3.731kWh/kW'],['-'],['7.120kW'],['2:20PM'],['Mostly Cloudy'],,['Updated 23:39 UTC+2:00']
93,['03/07/23'],['50.052kWh'],['3.862kWh/kW'],['-'],['6.875kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:37 UTC+2:00']
94,['02/07/23'],['38.871kWh'],['2.999kWh/kW'],['-'],['7.229kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 23:29 UTC+2:00']
95,['01/07/23'],['37.548kWh'],['2.897kWh/kW'],['-'],['6.965kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:26 UTC+2:00']
96,['30/06/23'],['18.387kWh'],['1.419kWh/kW'],['-'],['5.802kW'],['1:05PM'],['Cloudy'],,['Updated 22:54 UTC+2:00']
97,['29/06/23'],['45.396kWh'],['3.503kWh/kW'],['-'],['6.288kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 23:06 UTC+2:00']
98,['28/06/23'],['51.747kWh'],['3.993kWh/kW'],['-'],['6.602kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 23:48 UTC+2:00']
99,['27/06/23'],['51.666kWh'],['3.987kWh/kW'],['-'],['5.884kW'],['2:20PM'],['Mostly Cloudy'],,['Updated 23:43 UTC+2:00']
100,['26/06/23'],['57.312kWh'],['4.422kWh/kW'],['-'],['6.148kW'],['2:05PM'],['Partly Cloudy'],,['Updated 23:39 UTC+2:00']
101,['25/06/23'],['61.185kWh'],['4.721kWh/kW'],['-'],['5.944kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:37 UTC+2:00']
102,['24/06/23'],['60.489kWh'],['4.667kWh/kW'],['-'],['6.238kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:50 UTC+2:00']
103,['23/06/23'],['49.077kWh'],['3.787kWh/kW'],['-'],['6.439kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 23:46 UTC+2:00']
104,['22/06/23'],['34.659kWh'],['2.674kWh/kW'],['-'],['5.080kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 23:28 UTC+2:00']
105,['21/06/23'],['39.015kWh'],['3.010kWh/kW'],['-'],['5.929kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 23:36 UTC+2:00']
106,['20/06/23'],['47.625kWh'],['3.675kWh/kW'],['-'],['5.710kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 23:18 UTC+2:00']
107,['19/06/23'],['45.258kWh'],['3.492kWh/kW'],['-'],['5.884kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 23:29 UTC+2:00']
108,['18/06/23'],['49.581kWh'],['3.826kWh/kW'],['-'],['6.215kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:26 UTC+2:00']
109,['17/06/23'],['57.207kWh'],['4.414kWh/kW'],['-'],['6.407kW'],['12:35PM'],['Partly Cloudy'],,['Updated 23:38 UTC+2:00']
110,['16/06/23'],['51.369kWh'],['3.964kWh/kW'],['-'],['6.624kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 23:35 UTC+2:00']
111,['15/06/23'],['49.122kWh'],['3.790kWh/kW'],['-'],['7.001kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:31 UTC+2:00']
112,['14/06/23'],['60.684kWh'],['4.682kWh/kW'],['-'],['6.078kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:28 UTC+2:00']
113,['13/06/23'],['62.604kWh'],['4.831kWh/kW'],['-'],['6.158kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:39 UTC+2:00']
114,['12/06/23'],['61.752kWh'],['4.765kWh/kW'],['-'],['6.087kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:36 UTC+2:00']
115,['11/06/23'],['55.017kWh'],['4.245kWh/kW'],['-'],['6.563kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:32 UTC+2:00']
116,['10/06/23'],['60.198kWh'],['4.645kWh/kW'],['-'],['6.142kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:29 UTC+2:00']
117,['09/06/23'],['59.751kWh'],['4.610kWh/kW'],['-'],['5.953kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:41 UTC+2:00']
118,['08/06/23'],['57.024kWh'],['4.400kWh/kW'],['-'],['5.985kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:23 UTC+2:00']
119,['07/06/23'],['59.214kWh'],['4.569kWh/kW'],['-'],['6.011kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:34 UTC+2:00']
120,['06/06/23'],['59.037kWh'],['4.555kWh/kW'],['-'],['6.066kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:29 UTC+2:00']
121,['05/06/23'],['57.462kWh'],['4.434kWh/kW'],['-'],['6.310kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:26 UTC+2:00']
122,['04/06/23'],['46.602kWh'],['3.596kWh/kW'],['-'],['6.756kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:36 UTC+2:00']
123,['03/06/23'],['56.541kWh'],['4.363kWh/kW'],['-'],['6.073kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:17 UTC+2:00']
124,['02/06/23'],['58.452kWh'],['4.510kWh/kW'],['-'],['6.160kW'],['1:05PM'],['Partly Cloudy'],,['Updated 23:28 UTC+2:00']
125,['01/06/23'],['56.586kWh'],['4.366kWh/kW'],['-'],['5.984kW'],['2:05PM'],['Partly Cloudy'],,['Updated 23:24 UTC+2:00']
126,['31/05/23'],['60.894kWh'],['4.699kWh/kW'],['-'],['6.055kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:31 UTC+2:00']
127,['30/05/23'],['59.523kWh'],['4.593kWh/kW'],['-'],['6.121kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:39 UTC+2:00']
128,['29/05/23'],['60.552kWh'],['4.672kWh/kW'],['-'],['6.176kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:36 UTC+2:00']
