,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
94,['02/07/23'],['144.082kWh'],['3.245kWh/kW'],['-'],['30.528kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 00:25 UTC+2:00']
95,['01/07/23'],['185.277kWh'],['4.173kWh/kW'],['-'],['30.516kW'],['12:10PM'],['Partly Cloudy'],,['Updated 00:28 UTC+2:00']
96,['30/06/23'],['76.370kWh'],['1.720kWh/kW'],['-'],['16.044kW'],['11:10AM'],['Cloudy'],,['Updated 00:17 UTC+2:00']
97,['29/06/23'],['175.225kWh'],['3.947kWh/kW'],['-'],['26.208kW'],['1:40PM'],['Mostly Cloudy'],,['Updated 00:27 UTC+2:00']
98,['28/06/23'],['202.938kWh'],['4.571kWh/kW'],['-'],['28.824kW'],['1:35PM'],['Partly Cloudy'],,['Updated 00:29 UTC+2:00']
99,['27/06/23'],['203.952kWh'],['4.594kWh/kW'],['-'],['25.860kW'],['2:35PM'],['Partly Cloudy'],,['Updated 00:16 UTC+2:00']
100,['26/06/23'],['214.716kWh'],['4.836kWh/kW'],['-'],['30.492kW'],['1:25PM'],['Partly Cloudy'],,['Updated 00:19 UTC+2:00']
101,['25/06/23'],['252.284kWh'],['5.682kWh/kW'],['-'],['28.116kW'],['12:50PM'],['Fine'],,['Updated 00:25 UTC+2:00']
102,['24/06/23'],['258.635kWh'],['5.825kWh/kW'],['-'],['29.352kW'],['1:10PM'],['Fine'],,['Updated 00:15 UTC+2:00']
103,['23/06/23'],['220.397kWh'],['4.964kWh/kW'],['-'],['29.100kW'],['12:10PM'],['Partly Cloudy'],,['Updated 00:24 UTC+2:00']
104,['22/06/23'],['111.221kWh'],['2.505kWh/kW'],['-'],['24.840kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 00:16 UTC+2:00']
105,['21/06/23'],['160.658kWh'],['3.618kWh/kW'],['-'],['28.392kW'],['12:55PM'],['Mostly Cloudy'],,['Updated 00:18 UTC+2:00']
106,['20/06/23'],['206.828kWh'],['4.658kWh/kW'],['-'],['25.836kW'],['1:50PM'],['Partly Cloudy'],,['Updated 00:15 UTC+2:00']
107,['19/06/23'],['202.763kWh'],['4.567kWh/kW'],['-'],['28.080kW'],['1:25PM'],['Partly Cloudy'],,['Updated 00:18 UTC+2:00']
108,['18/06/23'],['212.242kWh'],['4.780kWh/kW'],['-'],['31.080kW'],['2:20PM'],['Partly Cloudy'],,['Updated 00:19 UTC+2:00']
109,['17/06/23'],['234.313kWh'],['5.277kWh/kW'],['-'],['30.228kW'],['1:05PM'],['Fine'],,['Updated 00:27 UTC+2:00']
