,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
64,['01/08/23'],['136.557kWh'],['2.101kWh/kW'],['-'],['42.803kW'],['2:05PM'],['Cloudy'],,['Updated 21:03 UTC+2:00']
65,['31/07/23'],['248.799kWh'],['3.828kWh/kW'],['-'],['40.203kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 21:14 UTC+2:00']
66,['30/07/23'],['264.132kWh'],['4.064kWh/kW'],['-'],['39.981kW'],['11:50AM'],['Partly Cloudy'],,['Updated 21:10 UTC+2:00']
67,['29/07/23'],['162.369kWh'],['2.498kWh/kW'],['-'],['41.910kW'],['12:20PM'],['Cloudy'],,['Updated 21:07 UTC+2:00']
68,['28/07/23'],['207.192kWh'],['3.188kWh/kW'],['-'],['44.075kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 21:04 UTC+2:00']
69,['27/07/23'],['200.031kWh'],['3.077kWh/kW'],['-'],['38.999kW'],['3:05PM'],['Mostly Cloudy'],,['Updated 21:14 UTC+2:00']
70,['26/07/23'],['221.937kWh'],['3.414kWh/kW'],['-'],['44.963kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 21:39 UTC+2:00']
71,['25/07/23'],['177.054kWh'],['2.724kWh/kW'],['-'],['34.564kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 21:54 UTC+2:00']
72,['24/07/23'],['120.981kWh'],['1.861kWh/kW'],['-'],['34.054kW'],['2:05PM'],['Cloudy'],,['Updated 21:30 UTC+2:00']
73,['23/07/23'],['229.482kWh'],['3.530kWh/kW'],['-'],['39.091kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 21:07 UTC+2:00']
74,['22/07/23'],['238.533kWh'],['3.670kWh/kW'],['-'],['35.718kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 21:18 UTC+2:00']
75,['21/07/23'],['147.342kWh'],['2.267kWh/kW'],['-'],['34.840kW'],['1:35PM'],['Cloudy'],,['Updated 20:59 UTC+2:00']
76,['20/07/23'],['247.062kWh'],['3.801kWh/kW'],['-'],['35.772kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 21:10 UTC+2:00']
77,['19/07/23'],['246.066kWh'],['3.786kWh/kW'],['-'],['33.318kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 21:22 UTC+2:00']
78,['18/07/23'],['188.061kWh'],['2.893kWh/kW'],['-'],['29.816kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 21:18 UTC+2:00']
79,['17/07/23'],['239.187kWh'],['3.680kWh/kW'],['-'],['32.319kW'],['3:35PM'],['Mostly Cloudy'],,['Updated 21:14 UTC+2:00']
80,['16/07/23'],['188.112kWh'],['2.894kWh/kW'],['-'],['33.611kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 21:26 UTC+2:00']
81,['15/07/23'],['236.382kWh'],['3.637kWh/kW'],['-'],['31.257kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 21:08 UTC+2:00']
82,['14/07/23'],['268.278kWh'],['4.127kWh/kW'],['-'],['33.846kW'],['1:20PM'],['Partly Cloudy'],,['Updated 21:21 UTC+2:00']
83,['13/07/23'],['187.524kWh'],['2.885kWh/kW'],['-'],['30.171kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 21:18 UTC+2:00']
84,['12/07/23'],['93.075kWh'],['1.432kWh/kW'],['-'],['25.381kW'],['10:20AM'],['Cloudy'],,['Updated 21:13 UTC+2:00']
85,['11/07/23'],['261.540kWh'],['4.024kWh/kW'],['-'],['31.352kW'],['1:35PM'],['Partly Cloudy'],,['Updated 20:55 UTC+2:00']
