,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
55,['2022-37'],['936.954kWh'],['2.059kWh/kW'],['-'],"['0,00 CHF']",['68.262kWh'],['204.840kWh'],['133.850kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['1.163MWh'],['2.556kWh/kW'],['-'],"['0,00 CHF']",['88.413kWh'],['196.647kWh'],['166.119kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['1.389MWh'],['3.052kWh/kW'],['-'],"['0,00 CHF']",['100.635kWh'],['256.503kWh'],['198.377kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['1.628MWh'],['3.577kWh/kW'],['-'],"['0,00 CHF']",['151.470kWh'],['278.013kWh'],['232.537kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['1.257MWh'],['2.763kWh/kW'],['-'],"['0,00 CHF']",['20.907kWh'],['281.808kWh'],['179.606kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['2.087MWh'],['4.588kWh/kW'],['-'],"['0,00 CHF']",['234.057kWh'],['314.523kWh'],['298.182kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['1.641MWh'],['3.606kWh/kW'],['-'],"['0,00 CHF']",['73.644kWh'],['303.786kWh'],['234.389kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['1.725MWh'],['3.791kWh/kW'],['-'],"['0,00 CHF']",['117.063kWh'],['312.627kWh'],['246.408kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['2.052MWh'],['4.509kWh/kW'],['-'],"['0,00 CHF']",['174.534kWh'],['334.812kWh'],['293.111kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['2.368MWh'],['5.204kWh/kW'],['-'],"['0,00 CHF']",['309.084kWh'],['358.263kWh'],['338.231kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['2.033MWh'],['4.469kWh/kW'],['-'],"['0,00 CHF']",['196.119kWh'],['350.709kWh'],['290.466kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['1.752MWh'],['3.851kWh/kW'],['-'],"['0,00 CHF']",['114.972kWh'],['342.531kWh'],['250.324kWh'],['27/06/22 - 03/07/22']
67,['2022-25'],['1.904MWh'],['4.185kWh/kW'],['-'],"['0,00 CHF']",['96.519kWh'],['352.836kWh'],['272.051kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['2.274MWh'],['4.999kWh/kW'],['-'],"['0,00 CHF']",['268.758kWh'],['365.295kWh'],['324.905kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['2.007MWh'],['4.411kWh/kW'],['-'],"['0,00 CHF']",['201.945kWh'],['360.786kWh'],['286.717kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['1.572MWh'],['3.455kWh/kW'],['-'],"['0,00 CHF']",['104.214kWh'],['374.637kWh'],['224.564kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['1.868MWh'],['4.105kWh/kW'],['-'],"['0,00 CHF']",['104.160kWh'],['370.146kWh'],['266.803kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['2.015MWh'],['4.430kWh/kW'],['-'],"['0,00 CHF']",['210.297kWh'],['338.739kWh'],['287.926kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['2.019MWh'],['4.437kWh/kW'],['-'],"['0,00 CHF']",['162.330kWh'],['332.154kWh'],['288.389kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['1.238MWh'],['2.721kWh/kW'],['-'],"['0,00 CHF']",['82.185kWh'],['320.034kWh'],['176.888kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['1.602MWh'],['3.521kWh/kW'],['-'],"['0,00 CHF']",['131.655kWh'],['331.008kWh'],['228.860kWh'],['25/04/22 - 01/05/22']
76,['2022-16'],['1.698MWh'],['3.732kWh/kW'],['-'],"['0,00 CHF']",['99.414kWh'],['310.047kWh'],['242.603kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['1.809MWh'],['3.976kWh/kW'],['-'],"['0,00 CHF']",['205.443kWh'],['314.328kWh'],['258.407kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['1.180MWh'],['2.592kWh/kW'],['-'],"['0,00 CHF']",['96.360kWh'],['231.879kWh'],['168.521kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['583.032kWh'],['1.281kWh/kW'],['-'],"['0,00 CHF']",['1.977kWh'],['218.094kWh'],['83.290kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['1.488MWh'],['3.271kWh/kW'],['-'],"['0,00 CHF']",['188.604kWh'],['222.714kWh'],['212.613kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['942.072kWh'],['2.071kWh/kW'],['-'],"['0,00 CHF']",['24.936kWh'],['206.166kWh'],['134.581kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['1.306MWh'],['2.871kWh/kW'],['-'],"['0,00 CHF']",['158.850kWh'],['199.458kWh'],['186.589kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['1.200MWh'],['2.638kWh/kW'],['-'],"['0,00 CHF']",['130.860kWh'],['188.631kWh'],['171.480kWh'],['28/02/22 - 06/03/22']
84,['2022-08'],['858.063kWh'],['1.886kWh/kW'],['-'],"['0,00 CHF']",['60.831kWh'],['179.958kWh'],['122.580kWh'],['21/02/22 - 27/02/22']
85,['2022-07'],['499.932kWh'],['1.099kWh/kW'],['-'],"['0,00 CHF']",['35.037kWh'],['106.620kWh'],['71.418kWh'],['14/02/22 - 20/02/22']
86,['2022-06'],['811.743kWh'],['1.784kWh/kW'],['-'],"['0,00 CHF']",['89.163kWh'],['132.696kWh'],['115.963kWh'],['07/02/22 - 13/02/22']
87,['2022-05'],['358.449kWh'],['0.788kWh/kW'],['-'],"['0,00 CHF']",['12.570kWh'],['115.356kWh'],['51.207kWh'],['31/01/22 - 06/02/22']
88,['2022-04'],['499.053kWh'],['1.097kWh/kW'],['-'],"['0,00 CHF']",['16.398kWh'],['90.273kWh'],['71.293kWh'],['24/01/22 - 30/01/22']
89,['2022-03'],['338.862kWh'],['0.745kWh/kW'],['-'],"['0,00 CHF']",['23.607kWh'],['73.338kWh'],['48.408kWh'],['17/01/22 - 23/01/22']
90,['2022-02'],['150.303kWh'],['0.330kWh/kW'],['-'],"['0,00 CHF']",['0.009kWh'],['37.968kWh'],['21.471kWh'],['10/01/22 - 16/01/22']
91,['2022-01'],['195.006kWh'],['0.429kWh/kW'],['-'],"['0,00 CHF']",['9.633kWh'],['39.342kWh'],['27.858kWh'],['03/01/22 - 09/01/22']
92,['2021-52'],['233.661kWh'],['0.513kWh/kW'],['-'],"['0,00 CHF']",['4.929kWh'],['63.549kWh'],['33.380kWh'],['27/12/21 - 02/01/22']
93,['2021-51'],['162.903kWh'],['0.358kWh/kW'],['-'],"['0,00 CHF']",['9.186kWh'],['54.507kWh'],['23.271kWh'],['20/12/21 - 26/12/21']
94,['2021-50'],['137.565kWh'],['0.302kWh/kW'],['-'],"['0,00 CHF']",['6.204kWh'],['57.387kWh'],['19.652kWh'],['13/12/21 - 19/12/21']
95,['2021-49'],['160.320kWh'],['0.352kWh/kW'],['-'],"['0,00 CHF']",['3.945kWh'],['53.382kWh'],['22.902kWh'],['06/12/21 - 12/12/21']
96,['2021-48'],['173.691kWh'],['0.382kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['61.248kWh'],['24.813kWh'],['29/11/21 - 05/12/21']
97,['2021-47'],['94.345kWh'],['0.208kWh/kW'],['-'],"['0,00 CHF']",['0.033kWh'],['27.606kWh'],['13.477kWh'],['22/11/21 - 28/11/21']
98,['2021-46'],['197.847kWh'],['0.435kWh/kW'],['-'],"['0,00 CHF']",['4.914kWh'],['73.473kWh'],['28.263kWh'],['15/11/21 - 21/11/21']
99,['2021-45'],['301.254kWh'],['0.662kWh/kW'],['-'],"['0,00 CHF']",['10.869kWh'],['70.836kWh'],['43.036kWh'],['08/11/21 - 14/11/21']
100,['2021-44'],['374.574kWh'],['0.823kWh/kW'],['-'],"['0,00 CHF']",['21.489kWh'],['99.111kWh'],['53.510kWh'],['01/11/21 - 07/11/21']
101,['2021-43'],['500.997kWh'],['1.101kWh/kW'],['-'],"['0,00 CHF']",['16.101kWh'],['113.103kWh'],['71.571kWh'],['25/10/21 - 31/10/21']
102,['2021-42'],['687.231kWh'],['1.510kWh/kW'],['-'],"['0,00 CHF']",['45.003kWh'],['146.163kWh'],['98.175kWh'],['18/10/21 - 24/10/21']
103,['2021-41'],['779.694kWh'],['1.714kWh/kW'],['-'],"['0,00 CHF']",['48.969kWh'],['145.311kWh'],['111.384kWh'],['11/10/21 - 17/10/21']
104,['2021-40'],['633.264kWh'],['1.392kWh/kW'],['-'],"['0,00 CHF']",['54.696kWh'],['117.912kWh'],['90.466kWh'],['04/10/21 - 10/10/21']
105,['2021-39'],['1.053MWh'],['2.315kWh/kW'],['-'],"['0,00 CHF']",['84.573kWh'],['193.548kWh'],['150.466kWh'],['27/09/21 - 03/10/21']
106,['2021-38'],['1.077MWh'],['2.366kWh/kW'],['-'],"['0,00 CHF']",['70.257kWh'],['211.767kWh'],['153.816kWh'],['20/09/21 - 26/09/21']
107,['2021-37'],['1.071MWh'],['2.354kWh/kW'],['-'],"['0,00 CHF']",['37.800kWh'],['227.706kWh'],['152.980kWh'],['13/09/21 - 19/09/21']
108,['2021-36'],['1.433MWh'],['3.149kWh/kW'],['-'],"['0,00 CHF']",['91.860kWh'],['258.225kWh'],['204.703kWh'],['06/09/21 - 12/09/21']
109,['2021-35'],['1.593MWh'],['3.501kWh/kW'],['-'],"['0,00 CHF']",['76.941kWh'],['277.383kWh'],['227.569kWh'],['30/08/21 - 05/09/21']
110,['2021-34'],['1.117MWh'],['2.454kWh/kW'],['-'],"['0,00 CHF']",['78.393kWh'],['283.461kWh'],['159.520kWh'],['23/08/21 - 29/08/21']
111,['2021-33'],['1.408MWh'],['3.095kWh/kW'],['-'],"['0,00 CHF']",['106.026kWh'],['280.407kWh'],['201.204kWh'],['16/08/21 - 22/08/21']
112,['2021-32'],['1.910MWh'],['4.198kWh/kW'],['-'],"['0,00 CHF']",['219.039kWh'],['306.285kWh'],['272.886kWh'],['09/08/21 - 15/08/21']
113,['2021-31'],['1.218MWh'],['2.677kWh/kW'],['-'],"['0,00 CHF']",['61.890kWh'],['301.869kWh'],['174.017kWh'],['02/08/21 - 08/08/21']
114,['2021-30'],['1.426MWh'],['3.133kWh/kW'],['-'],"['0,00 CHF']",['123.234kWh'],['310.365kWh'],['203.643kWh'],['26/07/21 - 01/08/21']
115,['2021-29'],['1.933MWh'],['4.248kWh/kW'],['-'],"['0,00 CHF']",['102.141kWh'],['342.342kWh'],['276.084kWh'],['19/07/21 - 25/07/21']
116,['2021-28'],['1.197MWh'],['2.630kWh/kW'],['-'],"['0,00 CHF']",['82.572kWh'],['292.884kWh'],['170.942kWh'],['12/07/21 - 18/07/21']
117,['2021-27'],['1.390MWh'],['3.054kWh/kW'],['-'],"['0,00 CHF']",['77.031kWh'],['331.779kWh'],['198.515kWh'],['05/07/21 - 11/07/21']
118,['2021-26'],['1.525MWh'],['3.352kWh/kW'],['-'],"['0,00 CHF']",['131.505kWh'],['326.505kWh'],['217.884kWh'],['28/06/21 - 04/07/21']
119,['2021-25'],['1.635MWh'],['3.594kWh/kW'],['-'],"['0,00 CHF']",['172.275kWh'],['275.016kWh'],['233.607kWh'],['21/06/21 - 27/06/21']
120,['2021-24'],['1.912MWh'],['4.203kWh/kW'],['-'],"['0,00 CHF']",['166.797kWh'],['319.992kWh'],['273.178kWh'],['14/06/21 - 20/06/21']
121,['2021-23'],['1.573MWh'],['3.457kWh/kW'],['-'],"['0,00 CHF']",['115.239kWh'],['284.781kWh'],['224.699kWh'],['07/06/21 - 13/06/21']
122,['2021-22'],['1.505MWh'],['3.307kWh/kW'],['-'],"['0,00 CHF']",['61.146kWh'],['319.431kWh'],['214.935kWh'],['31/05/21 - 06/06/21']
123,['2021-21'],['1.538MWh'],['3.381kWh/kW'],['-'],"['0,00 CHF']",['67.128kWh'],['323.994kWh'],['219.729kWh'],['24/05/21 - 30/05/21']
124,['2021-20'],['1.344MWh'],['2.954kWh/kW'],['-'],"['0,00 CHF']",['55.815kWh'],['260.772kWh'],['192.021kWh'],['17/05/21 - 23/05/21']
