,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
47,['2022-45'],['99.978kWh'],['0.870kWh/kW'],['-'],"['0,00 CHF']",['3.817kWh'],['25.722kWh'],['14.282kWh'],['07/11/22 - 13/11/22']
48,['2022-44'],['130.517kWh'],['1.136kWh/kW'],['-'],"['0,00 CHF']",['12.417kWh'],['24.714kWh'],['18.645kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['173.632kWh'],['1.511kWh/kW'],['-'],"['0,00 CHF']",['6.856kWh'],['32.204kWh'],['24.804kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['172.447kWh'],['1.501kWh/kW'],['-'],"['0,00 CHF']",['9.609kWh'],['36.201kWh'],['24.635kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['177.540kWh'],['1.545kWh/kW'],['-'],"['0,00 CHF']",['12.596kWh'],['36.344kWh'],['25.362kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['229.904kWh'],['2.001kWh/kW'],['-'],"['0,00 CHF']",['13.361kWh'],['49.536kWh'],['32.843kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['161.489kWh'],['1.405kWh/kW'],['-'],"['0,00 CHF']",['8.561kWh'],['34.496kWh'],['23.069kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['328.655kWh'],['2.860kWh/kW'],['-'],"['0,00 CHF']",['18.748kWh'],['64.115kWh'],['46.950kWh'],['19/09/22 - 25/09/22']
55,['2022-37'],['287.247kWh'],['2.500kWh/kW'],['-'],"['0,00 CHF']",['21.161kWh'],['63.884kWh'],['41.035kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['343.227kWh'],['2.987kWh/kW'],['-'],"['0,00 CHF']",['30.813kWh'],['58.438kWh'],['49.032kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['399.695kWh'],['3.478kWh/kW'],['-'],"['0,00 CHF']",['32.067kWh'],['73.564kWh'],['57.099kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['474.688kWh'],['4.131kWh/kW'],['-'],"['0,00 CHF']",['40.318kWh'],['82.393kWh'],['67.812kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['383.591kWh'],['3.338kWh/kW'],['-'],"['0,00 CHF']",['6.967kWh'],['83.597kWh'],['54.798kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['619.114kWh'],['5.388kWh/kW'],['-'],"['0,00 CHF']",['75.157kWh'],['92.284kWh'],['88.444kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['452.341kWh'],['3.937kWh/kW'],['-'],"['0,00 CHF']",['24.783kWh'],['90.835kWh'],['64.620kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['503.658kWh'],['4.383kWh/kW'],['-'],"['0,00 CHF']",['36.807kWh'],['90.358kWh'],['71.951kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['583.673kWh'],['5.080kWh/kW'],['-'],"['0,00 CHF']",['50.042kWh'],['97.697kWh'],['83.381kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['686.873kWh'],['5.978kWh/kW'],['-'],"['0,00 CHF']",['91.264kWh'],['102.910kWh'],['98.124kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['591.837kWh'],['5.151kWh/kW'],['-'],"['0,00 CHF']",['55.673kWh'],['102.106kWh'],['84.548kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['494.602kWh'],['4.304kWh/kW'],['-'],"['0,00 CHF']",['31.588kWh'],['99.414kWh'],['70.657kWh'],['27/06/22 - 03/07/22']
67,['2022-25'],['560.838kWh'],['4.881kWh/kW'],['-'],"['0,00 CHF']",['28.626kWh'],['103.657kWh'],['80.119kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['657.547kWh'],['5.723kWh/kW'],['-'],"['0,00 CHF']",['69.349kWh'],['105.918kWh'],['93.935kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['575.777kWh'],['5.011kWh/kW'],['-'],"['0,00 CHF']",['57.115kWh'],['106.702kWh'],['82.253kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['481.173kWh'],['4.188kWh/kW'],['-'],"['0,00 CHF']",['37.110kWh'],['108.302kWh'],['68.739kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['520.783kWh'],['4.532kWh/kW'],['-'],"['0,00 CHF']",['30.912kWh'],['101.350kWh'],['74.397kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['584.720kWh'],['5.089kWh/kW'],['-'],"['0,00 CHF']",['63.377kWh'],['98.369kWh'],['83.531kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['594.006kWh'],['5.170kWh/kW'],['-'],"['0,00 CHF']",['47.408kWh'],['96.926kWh'],['84.858kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['360.853kWh'],['3.140kWh/kW'],['-'],"['0,00 CHF']",['25.199kWh'],['95.753kWh'],['51.550kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['470.909kWh'],['4.098kWh/kW'],['-'],"['0,00 CHF']",['39.779kWh'],['96.388kWh'],['67.272kWh'],['25/04/22 - 01/05/22']
