,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
56,['Feb 19'],['529.950kWh'],['1.577kWh/kW'],['306.039kWh'],"['55,52 CHF']",['2.355kWh'],['32.352kWh'],['18.926kWh'],[]
57,['Jan 19'],['202.224kWh'],['0.544kWh/kW'],['35.733kWh'],"['6,89 CHF']",['0.000kWh'],['15.657kWh'],['6.523kWh'],[]
58,['Dec 18'],['145.416kWh'],['0.391kWh/kW'],['20.934kWh'],"['4,18 CHF']",['0.009kWh'],['12.483kWh'],['4.690kWh'],[]
59,['Nov 18'],['198.537kWh'],['0.552kWh/kW'],['23.595kWh'],"['4,61 CHF']",['0.927kWh'],['16.518kWh'],['6.617kWh'],[]
60,['Oct 18'],['612.333kWh'],['1.646kWh/kW'],['343.317kWh'],"['62,39 CHF']",['1.152kWh'],['33.876kWh'],['19.752kWh'],[]
61,['Sep 18'],['1.039MWh'],['2.887kWh/kW'],['658.944kWh'],"['120,29 CHF']",['7.179kWh'],['46.389kWh'],['34.639kWh'],[]
62,['Aug 18'],['1.287MWh'],['3.459kWh/kW'],['987.147kWh'],"['177,71 CHF']",['5.895kWh'],['57.621kWh'],['41.500kWh'],[]
63,['Jul 18'],['1.563MWh'],['4.203kWh/kW'],['1.200MWh'],"['217,40 CHF']",['20.262kWh'],['63.933kWh'],['50.429kWh'],[]
64,['Jun 18'],['1.537MWh'],['4.270kWh/kW'],['1.167MWh'],"['207,39 CHF']",['7.773kWh'],['66.159kWh'],['51.238kWh'],[]
65,['May 18'],['1.314MWh'],['3.531kWh/kW'],['978.690kWh'],"['176,36 CHF']",['11.568kWh'],['64.953kWh'],['42.376kWh'],[]
66,['Apr 18'],['1.279MWh'],['3.553kWh/kW'],['922.746kWh'],"['165,45 CHF']",['21.078kWh'],['56.991kWh'],['42.639kWh'],[]
67,['Mar 18'],['655.597kWh'],['1.762kWh/kW'],['322.643kWh'],"['59,77 CHF']",['1.683kWh'],['46.830kWh'],['21.148kWh'],[]
68,['Feb 18'],['284.637kWh'],['0.847kWh/kW'],['103.699kWh'],"['19,56 CHF']",['0.264kWh'],['26.491kWh'],['10.165kWh'],[]
69,['Jan 18'],['215.949kWh'],['0.580kWh/kW'],['23.713kWh'],"['4,71 CHF']",['1.129kWh'],['16.932kWh'],['6.966kWh'],[]
70,['Dec 17'],['133.444kWh'],['0.359kWh/kW'],['15.507kWh'],"['3,07 CHF']",['0.000kWh'],['13.984kWh'],['4.304kWh'],[]
71,['Nov 17'],['226.664kWh'],['0.630kWh/kW'],['53.268kWh'],"['10,20 CHF']",['1.220kWh'],['20.237kWh'],['7.555kWh'],[]
72,['Oct 17'],['633.821kWh'],['1.704kWh/kW'],['384.520kWh'],"['70,40 CHF']",['2.789kWh'],['31.808kWh'],['20.445kWh'],[]
73,['Sep 17'],['838.090kWh'],['2.328kWh/kW'],['519.562kWh'],"['94,13 CHF']",['4.790kWh'],['41.785kWh'],['27.936kWh'],[]
74,['Aug 17'],['1.185MWh'],['3.185kWh/kW'],['869.367kWh'],"['156,81 CHF']",['5.460kWh'],['55.253kWh'],['38.215kWh'],[]
75,['Jul 17'],['1.343MWh'],['3.611kWh/kW'],['1.024MWh'],"['184,51 CHF']",['11.974kWh'],['63.982kWh'],['43.333kWh'],[]
76,['Jun 17'],['1.538MWh'],['4.272kWh/kW'],['1.223MWh'],"['218,91 CHF']",['20.232kWh'],['68.433kWh'],['51.262kWh'],[]
77,['May 17'],['895.539kWh'],['2.407kWh/kW'],['759.853kWh'],"['138,71 CHF']",['5.932kWh'],['66.215kWh'],['28.888kWh'],[]
78,['Apr 17'],['820.062kWh'],['2.278kWh/kW'],['628.518kWh'],"['111,83 CHF']",['3.435kWh'],['50.441kWh'],['27.335kWh'],[]
79,['Mar 17'],['875.201kWh'],['2.353kWh/kW'],['609.499kWh'],"['112,43 CHF']",['7.339kWh'],['45.884kWh'],['28.232kWh'],[]
80,['Feb 17'],['372.910kWh'],['1.110kWh/kW'],['207.248kWh'],"['36,75 CHF']",['2.819kWh'],['30.120kWh'],['13.318kWh'],[]
81,['Jan 17'],['123.741kWh'],['0.333kWh/kW'],['42.922kWh'],"['6,58 CHF']",['0.000kWh'],['17.615kWh'],['3.991kWh'],[]
82,['Dec 16'],['203.903kWh'],['0.548kWh/kW'],['47.602kWh'],"['8,82 CHF']",['0.896kWh'],['13.047kWh'],['6.577kWh'],[]
