,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
94,['02/07/23'],['22.252kWh'],['2.567kWh/kW'],['22.252kWh'],['5.832kW'],['12:55PM'],['Mostly Cloudy'],,['Updated 20:55 UTC+2:00']
95,['01/07/23'],['25.352kWh'],['2.924kWh/kW'],['25.352kWh'],['5.976kW'],['10:50AM'],['Mostly Cloudy'],,['Updated 20:15 UTC+2:00']
96,['30/06/23'],['10.990kWh'],['1.268kWh/kW'],['10.990kWh'],['2.568kW'],['11:55AM'],['Cloudy'],,['Updated 20:10 UTC+2:00']
97,['29/06/23'],['41.301kWh'],['4.764kWh/kW'],['41.301kWh'],['5.640kW'],['1:00PM'],['Partly Cloudy'],,['Updated 19:35 UTC+2:00']
98,['28/06/23'],['23.371kWh'],['2.696kWh/kW'],['23.371kWh'],['6.276kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 21:00 UTC+2:00']
99,['27/06/23'],['24.326kWh'],['2.806kWh/kW'],['24.326kWh'],['4.488kW'],['10:25AM'],['Mostly Cloudy'],,['Updated 21:00 UTC+2:00']
100,['26/06/23'],['37.120kWh'],['4.281kWh/kW'],['37.120kWh'],['5.964kW'],['10:15AM'],['Partly Cloudy'],,['Updated 20:40 UTC+2:00']
101,['25/06/23'],['43.811kWh'],['5.053kWh/kW'],['43.811kWh'],['5.772kW'],['11:00AM'],['Fine'],,['Updated 20:55 UTC+2:00']
102,['24/06/23'],['37.646kWh'],['4.342kWh/kW'],['37.646kWh'],['5.784kW'],['11:05AM'],['Partly Cloudy'],,['Updated 20:55 UTC+2:00']
103,['23/06/23'],['18.252kWh'],['2.105kWh/kW'],['18.252kWh'],['6.384kW'],['10:40AM'],['Cloudy'],,['Updated 21:05 UTC+2:00']
104,['22/06/23'],['26.129kWh'],['3.014kWh/kW'],['26.129kWh'],['4.968kW'],['8:10AM'],['Mostly Cloudy'],,['Updated 20:45 UTC+2:00']
105,['21/06/23'],['34.171kWh'],['3.941kWh/kW'],['34.171kWh'],['5.664kW'],['11:25AM'],['Mostly Cloudy'],,['Updated 20:40 UTC+2:00']
106,['20/06/23'],['38.454kWh'],['4.435kWh/kW'],['38.454kWh'],['5.220kW'],['12:25PM'],['Partly Cloudy'],,['Updated 19:50 UTC+2:00']
107,['19/06/23'],['34.462kWh'],['3.975kWh/kW'],['34.462kWh'],['5.964kW'],['10:45AM'],['Mostly Cloudy'],,['Updated 21:10 UTC+2:00']
108,['18/06/23'],['39.613kWh'],['4.569kWh/kW'],['39.613kWh'],['5.592kW'],['10:50AM'],['Partly Cloudy'],,['Updated 20:30 UTC+2:00']
109,['17/06/23'],['41.302kWh'],['4.764kWh/kW'],['41.302kWh'],['5.916kW'],['11:10AM'],['Partly Cloudy'],,['Updated 20:55 UTC+2:00']
110,['16/06/23'],['29.022kWh'],['3.347kWh/kW'],['29.022kWh'],['6.048kW'],['10:00AM'],['Mostly Cloudy'],,['Updated 20:55 UTC+2:00']
111,['15/06/23'],['42.711kWh'],['4.926kWh/kW'],['42.711kWh'],['5.808kW'],['10:45AM'],['Partly Cloudy'],,['Updated 20:55 UTC+2:00']
112,['14/06/23'],['44.654kWh'],['5.150kWh/kW'],['44.654kWh'],['5.808kW'],['11:10AM'],['Fine'],,['Updated 20:55 UTC+2:00']
113,['13/06/23'],['44.833kWh'],['5.171kWh/kW'],['44.833kWh'],['5.808kW'],['11:05AM'],['Fine'],,['Updated 20:55 UTC+2:00']
114,['12/06/23'],['44.166kWh'],['5.094kWh/kW'],['44.166kWh'],['5.736kW'],['11:15AM'],['Fine'],,['Updated 20:55 UTC+2:00']
115,['11/06/23'],['43.746kWh'],['5.046kWh/kW'],['43.746kWh'],['5.868kW'],['10:10AM'],['Fine'],,['Updated 20:55 UTC+2:00']
