,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
126,['11/09/17'],['22.782kWh'],['2.447kWh/kW'],['22.782kWh'],['7.265kW'],['11:15AM'],['Partly Cloudy'],,['Updated 00:13 UTC+2:00']
127,['10/09/17'],['28.630kWh'],['3.075kWh/kW'],['28.630kWh'],['8.524kW'],['12:40PM'],['Partly Cloudy'],,['Updated 00:19 UTC+2:00']
128,['09/09/17'],['8.509kWh'],['0.914kWh/kW'],['8.509kWh'],['3.440kW'],['12:25PM'],['Cloudy'],,['Updated 00:15 UTC+2:00']
129,['08/09/17'],['37.730kWh'],['4.053kWh/kW'],['37.730kWh'],['6.832kW'],['1:55PM'],['Fine'],,['Updated 00:13 UTC+2:00']
130,['07/09/17'],['29.566kWh'],['3.176kWh/kW'],['29.566kWh'],['7.145kW'],['2:55PM'],['Partly Cloudy'],,['Updated 00:11 UTC+2:00']
131,['06/09/17'],['39.405kWh'],['4.233kWh/kW'],['39.405kWh'],['8.100kW'],['2:00PM'],['Fine'],,['Updated 00:20 UTC+2:00']
132,['05/09/17'],['51.502kWh'],['5.532kWh/kW'],['51.502kWh'],['7.300kW'],['1:25PM'],['Fine'],,['Updated 00:19 UTC+2:00']
133,['04/09/17'],['33.899kWh'],['3.641kWh/kW'],['33.899kWh'],['8.005kW'],['1:35PM'],['Fine'],,['Updated 00:16 UTC+2:00']
134,['03/09/17'],['51.053kWh'],['5.484kWh/kW'],['51.053kWh'],['7.875kW'],['2:00PM'],['Fine'],,['Updated 00:14 UTC+2:00']
135,['02/09/17'],['21.474kWh'],['2.307kWh/kW'],['21.474kWh'],['5.742kW'],['4:45PM'],['Partly Cloudy'],,['Updated 00:13 UTC+2:00']
136,['01/09/17'],['11.072kWh'],['1.189kWh/kW'],['11.072kWh'],['3.042kW'],['1:15PM'],['Cloudy'],,['Updated 00:11 UTC+2:00']
137,['31/08/17'],['6.740kWh'],['0.724kWh/kW'],['6.740kWh'],['1.628kW'],['10:05AM'],['Showers'],,['Updated 00:20 UTC+2:00']
138,['30/08/17'],['38.792kWh'],['4.167kWh/kW'],['38.792kWh'],['7.326kW'],['1:40PM'],['Fine'],,['Updated 00:18 UTC+2:00']
139,['29/08/17'],['51.196kWh'],['5.499kWh/kW'],['51.196kWh'],['6.869kW'],['12:55PM'],['Fine'],,['Updated 00:16 UTC+2:00']
140,['28/08/17'],['43.269kWh'],['4.648kWh/kW'],['43.269kWh'],['6.990kW'],['12:35PM'],['Fine'],,['Updated 21:34 UTC+2:00']
141,['27/08/17'],['23.634kWh'],['2.539kWh/kW'],['23.634kWh'],['6.244kW'],['2:10PM'],['Partly Cloudy'],,['Updated 00:18 UTC+2:00']
142,['26/08/17'],['48.094kWh'],['5.166kWh/kW'],['48.094kWh'],['6.871kW'],['2:30PM'],['Fine'],,['Updated 00:16 UTC+2:00']
143,['25/08/17'],['50.364kWh'],['5.410kWh/kW'],['50.364kWh'],['7.084kW'],['3:05PM'],['Fine'],,['Updated 00:14 UTC+2:00']
144,['24/08/17'],['34.827kWh'],['3.741kWh/kW'],['34.827kWh'],['7.441kW'],['12:50PM'],['Fine'],,['Updated 00:13 UTC+2:00']
145,['23/08/17'],['52.194kWh'],['5.606kWh/kW'],['52.194kWh'],['7.342kW'],['1:30PM'],['Fine'],,['Updated 00:12 UTC+2:00']
146,['22/08/17'],['55.183kWh'],['5.927kWh/kW'],['55.183kWh'],['7.243kW'],['1:30PM'],['Fine'],,['Updated 00:21 UTC+2:00']
147,['21/08/17'],['39.379kWh'],['4.230kWh/kW'],['39.379kWh'],['8.084kW'],['1:50PM'],['Fine'],,['Updated 00:20 UTC+2:00']
148,['20/08/17'],['51.119kWh'],['5.491kWh/kW'],['51.119kWh'],['7.900kW'],['1:55PM'],['Fine'],,['Updated 00:19 UTC+2:00']
149,['19/08/17'],['46.259kWh'],['4.969kWh/kW'],['46.259kWh'],['8.333kW'],['1:50PM'],['Fine'],,['Updated 00:17 UTC+2:00']
