,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
106,['20/06/23'],['112.713kWh'],['4.084kWh/kW'],['-'],['14.625kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:54 UTC+2:00']
107,['19/06/23'],['106.836kWh'],['3.871kWh/kW'],['-'],['15.275kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 23:37 UTC+2:00']
108,['18/06/23'],['111.021kWh'],['4.023kWh/kW'],['-'],['16.810kW'],['2:35PM'],['Partly Cloudy'],,['Updated 23:35 UTC+2:00']
109,['17/06/23'],['131.055kWh'],['4.748kWh/kW'],['-'],['15.412kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:51 UTC+2:00']
110,['16/06/23'],['127.599kWh'],['4.623kWh/kW'],['-'],['17.792kW'],['12:35PM'],['Partly Cloudy'],,['Updated 23:52 UTC+2:00']
111,['15/06/23'],['138.120kWh'],['5.004kWh/kW'],['-'],['17.434kW'],['1:35PM'],['Fine'],,['Updated 23:50 UTC+2:00']
112,['14/06/23'],['140.721kWh'],['5.099kWh/kW'],['-'],['15.728kW'],['12:50PM'],['Fine'],,['Updated 23:50 UTC+2:00']
113,['13/06/23'],['143.604kWh'],['5.203kWh/kW'],['-'],['16.029kW'],['2:05PM'],['Fine'],,['Updated 23:49 UTC+2:00']
114,['12/06/23'],['140.535kWh'],['5.092kWh/kW'],['-'],['15.830kW'],['1:05PM'],['Fine'],,['Updated 23:56 UTC+2:00']
115,['11/06/23'],['140.943kWh'],['5.107kWh/kW'],['-'],['16.170kW'],['12:20PM'],['Fine'],,['Updated 23:48 UTC+2:00']
116,['10/06/23'],['120.918kWh'],['4.381kWh/kW'],['-'],['16.279kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:32 UTC+2:00']
117,['09/06/23'],['134.700kWh'],['4.880kWh/kW'],['-'],['15.832kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:56 UTC+2:00']
118,['08/06/23'],['129.228kWh'],['4.682kWh/kW'],['-'],['16.354kW'],['2:50PM'],['Partly Cloudy'],,['Updated 23:45 UTC+2:00']
