,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
150,['2020-47'],['155.934kWh'],['0.807kWh/kW'],['-'],"['0,00 CHF']",['10.854kWh'],['30.966kWh'],['22.276kWh'],['16/11/20 - 22/11/20']
151,['2020-46'],['193.551kWh'],['1.002kWh/kW'],['-'],"['0,00 CHF']",['21.930kWh'],['34.392kWh'],['27.650kWh'],['09/11/20 - 15/11/20']
152,['2020-45'],['137.502kWh'],['0.712kWh/kW'],['-'],"['0,00 CHF']",['6.930kWh'],['32.346kWh'],['19.643kWh'],['02/11/20 - 08/11/20']
153,['2020-44'],['157.239kWh'],['0.814kWh/kW'],['-'],"['0,00 CHF']",['6.243kWh'],['36.348kWh'],['22.462kWh'],['26/10/20 - 01/11/20']
154,['2020-43'],['224.692kWh'],['1.163kWh/kW'],['-'],"['0,00 CHF']",['5.560kWh'],['47.505kWh'],['32.098kWh'],['19/10/20 - 25/10/20']
155,['2020-42'],['253.923kWh'],['1.314kWh/kW'],['-'],"['0,00 CHF']",['13.398kWh'],['58.032kWh'],['36.274kWh'],['12/10/20 - 18/10/20']
156,['2020-41'],['240.873kWh'],['1.247kWh/kW'],['-'],"['0,00 CHF']",['23.910kWh'],['56.163kWh'],['34.410kWh'],['05/10/20 - 11/10/20']
157,['2020-40'],['312.576kWh'],['1.618kWh/kW'],['-'],"['0,00 CHF']",['18.516kWh'],['76.158kWh'],['44.653kWh'],['28/09/20 - 04/10/20']
158,['2020-39'],['346.395kWh'],['1.793kWh/kW'],['-'],"['0,00 CHF']",['15.855kWh'],['78.459kWh'],['49.485kWh'],['21/09/20 - 27/09/20']
159,['2020-38'],['568.059kWh'],['2.940kWh/kW'],['-'],"['0,00 CHF']",['52.791kWh'],['95.649kWh'],['81.151kWh'],['14/09/20 - 20/09/20']
160,['2020-37'],['670.914kWh'],['3.473kWh/kW'],['-'],"['0,00 CHF']",['73.533kWh'],['104.826kWh'],['95.844kWh'],['07/09/20 - 13/09/20']
161,['2020-36'],['621.624kWh'],['3.218kWh/kW'],['-'],"['0,00 CHF']",['36.423kWh'],['112.626kWh'],['88.803kWh'],['31/08/20 - 06/09/20']
162,['2020-35'],['480.114kWh'],['2.485kWh/kW'],['-'],"['0,00 CHF']",['10.896kWh'],['117.174kWh'],['68.587kWh'],['24/08/20 - 30/08/20']
163,['2020-34'],['683.094kWh'],['3.536kWh/kW'],['-'],"['0,00 CHF']",['68.472kWh'],['121.173kWh'],['97.584kWh'],['17/08/20 - 23/08/20']
164,['2020-33'],['711.072kWh'],['3.681kWh/kW'],['-'],"['0,00 CHF']",['77.493kWh'],['126.612kWh'],['101.581kWh'],['10/08/20 - 16/08/20']
165,['2020-32'],['793.557kWh'],['4.107kWh/kW'],['-'],"['0,00 CHF']",['40.461kWh'],['143.088kWh'],['113.365kWh'],['03/08/20 - 09/08/20']
166,['2020-31'],['809.892kWh'],['4.192kWh/kW'],['-'],"['0,00 CHF']",['56.967kWh'],['140.997kWh'],['115.698kWh'],['27/07/20 - 02/08/20']
167,['2020-30'],['855.219kWh'],['4.427kWh/kW'],['-'],"['0,00 CHF']",['67.797kWh'],['144.669kWh'],['122.174kWh'],['20/07/20 - 26/07/20']
168,['2020-29'],['746.448kWh'],['3.864kWh/kW'],['-'],"['0,00 CHF']",['32.439kWh'],['149.817kWh'],['106.635kWh'],['13/07/20 - 19/07/20']
169,['2020-28'],['988.914kWh'],['5.118kWh/kW'],['-'],"['0,00 CHF']",['108.804kWh'],['161.493kWh'],['141.273kWh'],['06/07/20 - 12/07/20']
170,['2020-27'],['867.873kWh'],['4.492kWh/kW'],['-'],"['0,00 CHF']",['82.002kWh'],['159.732kWh'],['123.981kWh'],['29/06/20 - 05/07/20']
171,['2020-26'],['204.930kWh'],['3.712kWh/kW'],['-'],"['0,00 CHF']",['72.612kWh'],['132.318kWh'],['102.465kWh'],['27/06/20 - 28/06/20']
