,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
60,['2022-32'],['1.570MWh'],['5.742kWh/kW'],['-'],"['0,00 CHF']",['141.531kWh'],['243.496kWh'],['224.278kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['1.197MWh'],['4.379kWh/kW'],['-'],"['0,00 CHF']",['56.847kWh'],['242.648kWh'],['171.031kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['1.270MWh'],['4.645kWh/kW'],['-'],"['0,00 CHF']",['86.837kWh'],['242.214kWh'],['181.429kWh'],['25/07/22 - 31/07/22']
63,['2022-29'],['1.501MWh'],['5.490kWh/kW'],['-'],"['0,00 CHF']",['164.591kWh'],['249.001kWh'],['214.447kWh'],['18/07/22 - 24/07/22']
64,['2022-28'],['1.742MWh'],['6.372kWh/kW'],['-'],"['0,00 CHF']",['210.315kWh'],['265.859kWh'],['248.881kWh'],['11/07/22 - 17/07/22']
65,['2022-27'],['1.524MWh'],['5.574kWh/kW'],['-'],"['0,00 CHF']",['155.214kWh'],['259.252kWh'],['217.721kWh'],['04/07/22 - 10/07/22']
66,['2022-26'],['1.137MWh'],['4.157kWh/kW'],['-'],"['0,00 CHF']",['60.501kWh'],['262.931kWh'],['162.364kWh'],['27/06/22 - 03/07/22']
67,['2022-25'],['1.363MWh'],['4.984kWh/kW'],['-'],"['0,00 CHF']",['58.748kWh'],['263.036kWh'],['194.662kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['1.580MWh'],['5.780kWh/kW'],['-'],"['0,00 CHF']",['162.915kWh'],['261.843kWh'],['225.773kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['1.403MWh'],['5.131kWh/kW'],['-'],"['0,00 CHF']",['126.803kWh'],['271.087kWh'],['200.412kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['1.107MWh'],['4.049kWh/kW'],['-'],"['0,00 CHF']",['85.520kWh'],['252.534kWh'],['158.142kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['1.200MWh'],['4.390kWh/kW'],['-'],"['0,00 CHF']",['68.287kWh'],['241.193kWh'],['171.465kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['1.485MWh'],['5.430kWh/kW'],['-'],"['0,00 CHF']",['143.737kWh'],['255.758kWh'],['212.090kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['1.512MWh'],['5.531kWh/kW'],['-'],"['0,00 CHF']",['158.557kWh'],['251.766kWh'],['216.058kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['925.232kWh'],['3.384kWh/kW'],['-'],"['0,00 CHF']",['36.277kWh'],['239.708kWh'],['132.176kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['1.233MWh'],['4.510kWh/kW'],['-'],"['0,00 CHF']",['101.580kWh'],['254.243kWh'],['176.148kWh'],['25/04/22 - 01/05/22']
76,['2022-16'],['1.368MWh'],['5.004kWh/kW'],['-'],"['0,00 CHF']",['84.892kWh'],['243.514kWh'],['195.448kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['1.416MWh'],['5.180kWh/kW'],['-'],"['0,00 CHF']",['164.336kWh'],['236.182kWh'],['202.318kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['626.335kWh'],['2.291kWh/kW'],['-'],"['0,00 CHF']",['1.576kWh'],['178.267kWh'],['89.476kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['448.923kWh'],['1.642kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['186.082kWh'],['64.131kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['1.298MWh'],['4.749kWh/kW'],['-'],"['0,00 CHF']",['157.635kWh'],['193.410kWh'],['185.473kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['751.256kWh'],['2.748kWh/kW'],['-'],"['0,00 CHF']",['26.596kWh'],['185.040kWh'],['107.322kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['1.167MWh'],['4.267kWh/kW'],['-'],"['0,00 CHF']",['142.289kWh'],['179.336kWh'],['166.664kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['1.142MWh'],['4.176kWh/kW'],['-'],"['0,00 CHF']",['129.388kWh'],['177.880kWh'],['163.095kWh'],['28/02/22 - 06/03/22']
84,['2022-08'],['700.728kWh'],['2.563kWh/kW'],['-'],"['0,00 CHF']",['12.420kWh'],['176.157kWh'],['100.104kWh'],['21/02/22 - 27/02/22']
85,['2022-07'],['454.909kWh'],['1.664kWh/kW'],['-'],"['0,00 CHF']",['20.594kWh'],['107.001kWh'],['64.987kWh'],['14/02/22 - 20/02/22']
86,['2022-06'],['833.276kWh'],['3.048kWh/kW'],['-'],"['0,00 CHF']",['82.351kWh'],['140.174kWh'],['119.039kWh'],['07/02/22 - 13/02/22']
87,['2022-05'],['355.220kWh'],['1.299kWh/kW'],['-'],"['0,00 CHF']",['8.384kWh'],['117.379kWh'],['50.745kWh'],['31/01/22 - 06/02/22']
88,['2022-04'],['435.963kWh'],['1.595kWh/kW'],['-'],"['0,00 CHF']",['20.949kWh'],['113.343kWh'],['62.280kWh'],['24/01/22 - 30/01/22']
89,['2022-03'],['442.298kWh'],['1.618kWh/kW'],['-'],"['0,00 CHF']",['7.043kWh'],['91.478kWh'],['63.185kWh'],['17/01/22 - 23/01/22']
90,['2022-02'],['230.214kWh'],['0.842kWh/kW'],['-'],"['0,00 CHF']",['1.590kWh'],['66.742kWh'],['32.887kWh'],['10/01/22 - 16/01/22']
91,['2022-01'],['132.521kWh'],['0.485kWh/kW'],['-'],"['0,00 CHF']",['6.063kWh'],['41.543kWh'],['18.931kWh'],['03/01/22 - 09/01/22']
92,['2021-52'],['300.709kWh'],['1.100kWh/kW'],['-'],"['0,00 CHF']",['6.584kWh'],['83.904kWh'],['42.958kWh'],['27/12/21 - 02/01/22']
93,['2021-51'],['60.972kWh'],['0.223kWh/kW'],['-'],"['0,00 CHF']",['1.154kWh'],['28.080kWh'],['8.710kWh'],['20/12/21 - 26/12/21']
94,['2021-50'],['6.784kWh'],['0.025kWh/kW'],['-'],"['0,00 CHF']",['0.266kWh'],['2.175kWh'],['0.969kWh'],['13/12/21 - 19/12/21']
95,['2021-49'],['70.090kWh'],['0.256kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['58.463kWh'],['10.012kWh'],['06/12/21 - 12/12/21']
96,['2021-48'],['52.836kWh'],['0.193kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['35.402kWh'],['7.548kWh'],['29/11/21 - 05/12/21']
97,['2021-47'],['53.898kWh'],['0.197kWh/kW'],['-'],"['0,00 CHF']",['0.561kWh'],['14.220kWh'],['7.699kWh'],['22/11/21 - 28/11/21']
98,['2021-46'],['159.099kWh'],['0.582kWh/kW'],['-'],"['0,00 CHF']",['10.963kWh'],['41.122kWh'],['22.728kWh'],['15/11/21 - 21/11/21']
99,['2021-45'],['295.134kWh'],['1.079kWh/kW'],['-'],"['0,00 CHF']",['12.941kWh'],['101.158kWh'],['42.162kWh'],['08/11/21 - 14/11/21']
100,['2021-44'],['468.272kWh'],['1.713kWh/kW'],['-'],"['0,00 CHF']",['17.878kWh'],['110.834kWh'],['66.896kWh'],['01/11/21 - 07/11/21']
101,['2021-43'],['587.764kWh'],['2.150kWh/kW'],['-'],"['0,00 CHF']",['28.747kWh'],['126.915kWh'],['83.966kWh'],['25/10/21 - 31/10/21']
102,['2021-42'],['722.141kWh'],['2.641kWh/kW'],['-'],"['0,00 CHF']",['21.301kWh'],['138.667kWh'],['103.163kWh'],['18/10/21 - 24/10/21']
103,['2021-41'],['821.131kWh'],['3.003kWh/kW'],['-'],"['0,00 CHF']",['54.711kWh'],['159.400kWh'],['117.304kWh'],['11/10/21 - 17/10/21']
104,['2021-40'],['533.614kWh'],['1.952kWh/kW'],['-'],"['0,00 CHF']",['53.951kWh'],['111.387kWh'],['76.230kWh'],['04/10/21 - 10/10/21']
105,['2021-39'],['897.062kWh'],['3.281kWh/kW'],['-'],"['0,00 CHF']",['55.959kWh'],['174.964kWh'],['128.151kWh'],['27/09/21 - 03/10/21']
106,['2021-38'],['842.459kWh'],['3.081kWh/kW'],['-'],"['0,00 CHF']",['58.059kWh'],['182.995kWh'],['120.351kWh'],['20/09/21 - 26/09/21']
107,['2021-37'],['880.758kWh'],['3.221kWh/kW'],['-'],"['0,00 CHF']",['27.773kWh'],['192.017kWh'],['125.822kWh'],['13/09/21 - 19/09/21']
108,['2021-36'],['1.016MWh'],['3.717kWh/kW'],['-'],"['0,00 CHF']",['71.068kWh'],['207.375kWh'],['145.199kWh'],['06/09/21 - 12/09/21']
109,['2021-35'],['1.348MWh'],['4.929kWh/kW'],['-'],"['0,00 CHF']",['103.812kWh'],['229.861kWh'],['192.528kWh'],['30/08/21 - 05/09/21']
110,['2021-34'],['871.059kWh'],['3.186kWh/kW'],['-'],"['0,00 CHF']",['68.351kWh'],['195.877kWh'],['124.437kWh'],['23/08/21 - 29/08/21']
111,['2021-33'],['1.019MWh'],['3.726kWh/kW'],['-'],"['0,00 CHF']",['46.215kWh'],['219.470kWh'],['145.549kWh'],['16/08/21 - 22/08/21']
112,['2021-32'],['1.476MWh'],['5.399kWh/kW'],['-'],"['0,00 CHF']",['168.299kWh'],['231.273kWh'],['210.894kWh'],['09/08/21 - 15/08/21']
113,['2021-31'],['878.960kWh'],['3.215kWh/kW'],['-'],"['0,00 CHF']",['57.968kWh'],['208.991kWh'],['125.565kWh'],['02/08/21 - 08/08/21']
114,['2021-30'],['945.262kWh'],['3.457kWh/kW'],['-'],"['0,00 CHF']",['95.263kWh'],['203.921kWh'],['135.037kWh'],['26/07/21 - 01/08/21']
115,['2021-29'],['1.439MWh'],['5.263kWh/kW'],['-'],"['0,00 CHF']",['86.444kWh'],['266.944kWh'],['205.566kWh'],['19/07/21 - 25/07/21']
116,['2021-28'],['891.763kWh'],['3.261kWh/kW'],['-'],"['0,00 CHF']",['11.199kWh'],['210.015kWh'],['127.394kWh'],['12/07/21 - 18/07/21']
117,['2021-27'],['1.114MWh'],['4.075kWh/kW'],['-'],"['0,00 CHF']",['52.026kWh'],['253.727kWh'],['159.176kWh'],['05/07/21 - 11/07/21']
118,['2021-26'],['1.017MWh'],['3.720kWh/kW'],['-'],"['0,00 CHF']",['96.486kWh'],['237.090kWh'],['145.289kWh'],['28/06/21 - 04/07/21']
119,['2021-25'],['1.216MWh'],['4.449kWh/kW'],['-'],"['0,00 CHF']",['120.740kWh'],['232.964kWh'],['173.782kWh'],['21/06/21 - 27/06/21']
120,['2021-24'],['1.633MWh'],['5.973kWh/kW'],['-'],"['0,00 CHF']",['148.478kWh'],['275.501kWh'],['233.321kWh'],['14/06/21 - 20/06/21']
121,['2021-23'],['1.327MWh'],['4.852kWh/kW'],['-'],"['0,00 CHF']",['79.221kWh'],['268.872kWh'],['189.505kWh'],['07/06/21 - 13/06/21']
122,['2021-22'],['1.361MWh'],['4.976kWh/kW'],['-'],"['0,00 CHF']",['91.055kWh'],['272.692kWh'],['194.375kWh'],['31/05/21 - 06/06/21']
123,['2021-21'],['1.316MWh'],['4.812kWh/kW'],['-'],"['0,00 CHF']",['86.148kWh'],['279.049kWh'],['187.975kWh'],['24/05/21 - 30/05/21']
124,['2021-20'],['1.187MWh'],['4.340kWh/kW'],['-'],"['0,00 CHF']",['35.220kWh'],['251.494kWh'],['169.505kWh'],['17/05/21 - 23/05/21']
125,['2021-19'],['891.702kWh'],['3.261kWh/kW'],['-'],"['0,00 CHF']",['62.087kWh'],['200.939kWh'],['127.386kWh'],['10/05/21 - 16/05/21']
126,['2021-18'],['1.160MWh'],['4.243kWh/kW'],['-'],"['0,00 CHF']",['70.088kWh'],['256.537kWh'],['165.732kWh'],['03/05/21 - 09/05/21']
127,['2021-17'],['986.490kWh'],['3.608kWh/kW'],['-'],"['0,00 CHF']",['34.707kWh'],['232.185kWh'],['140.927kWh'],['26/04/21 - 02/05/21']
128,['2021-16'],['1.599MWh'],['5.850kWh/kW'],['-'],"['0,00 CHF']",['180.906kWh'],['251.496kWh'],['228.482kWh'],['19/04/21 - 25/04/21']
129,['2021-15'],['945.028kWh'],['3.457kWh/kW'],['-'],"['0,00 CHF']",['20.569kWh'],['205.501kWh'],['135.004kWh'],['12/04/21 - 18/04/21']
130,['2021-14'],['848.487kWh'],['3.103kWh/kW'],['-'],"['0,00 CHF']",['0.739kWh'],['223.376kWh'],['121.212kWh'],['05/04/21 - 11/04/21']
131,['2021-13'],['1.398MWh'],['5.113kWh/kW'],['-'],"['0,00 CHF']",['135.272kWh'],['231.753kWh'],['199.722kWh'],['29/03/21 - 04/04/21']
132,['2021-12'],['1.169MWh'],['4.275kWh/kW'],['-'],"['0,00 CHF']",['68.706kWh'],['215.500kWh'],['167.001kWh'],['22/03/21 - 28/03/21']
133,['2021-11'],['492.997kWh'],['1.803kWh/kW'],['-'],"['0,00 CHF']",['4.666kWh'],['178.667kWh'],['70.428kWh'],['15/03/21 - 21/03/21']
134,['2021-10'],['764.136kWh'],['2.795kWh/kW'],['-'],"['0,00 CHF']",['62.761kWh'],['148.556kWh'],['109.162kWh'],['08/03/21 - 14/03/21']
135,['2021-09'],['651.988kWh'],['2.385kWh/kW'],['-'],"['0,00 CHF']",['24.449kWh'],['168.759kWh'],['93.141kWh'],['01/03/21 - 07/03/21']
136,['2021-08'],['718.693kWh'],['2.629kWh/kW'],['-'],"['0,00 CHF']",['22.176kWh'],['156.273kWh'],['102.670kWh'],['22/02/21 - 28/02/21']
137,['2021-07'],['682.629kWh'],['2.496kWh/kW'],['-'],"['0,00 CHF']",['1.078kWh'],['155.277kWh'],['97.518kWh'],['15/02/21 - 21/02/21']
138,['2021-06'],['119.917kWh'],['0.438kWh/kW'],['-'],"['0,00 CHF']",['0.111kWh'],['113.268kWh'],['17.131kWh'],['08/02/21 - 14/02/21']
139,['2021-05'],['233.315kWh'],['0.853kWh/kW'],['-'],"['0,00 CHF']",['16.048kWh'],['78.197kWh'],['33.330kWh'],['01/02/21 - 07/02/21']
140,['2021-04'],['143.919kWh'],['0.526kWh/kW'],['-'],"['0,00 CHF']",['1.477kWh'],['48.366kWh'],['20.559kWh'],['25/01/21 - 31/01/21']
141,['2021-03'],['182.920kWh'],['0.669kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['105.616kWh'],['26.131kWh'],['18/01/21 - 24/01/21']
142,['2021-02'],['9.049kWh'],['0.033kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['5.694kWh'],['1.292kWh'],['11/01/21 - 17/01/21']
143,['2021-01'],['4.341kWh'],['0.016kWh/kW'],['-'],"['0,00 CHF']",['0.012kWh'],['2.128kWh'],['0.620kWh'],['04/01/21 - 10/01/21']
144,['2020-53'],['1.996kWh'],['0.007kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.895kWh'],['0.285kWh'],['28/12/20 - 03/01/21']
145,['2020-52'],['110.674kWh'],['0.405kWh/kW'],['-'],"['0,00 CHF']",['0.002kWh'],['35.509kWh'],['15.810kWh'],['21/12/20 - 27/12/20']
146,['2020-51'],['301.097kWh'],['1.101kWh/kW'],['-'],"['0,00 CHF']",['4.331kWh'],['80.333kWh'],['43.013kWh'],['14/12/20 - 20/12/20']
147,['2020-50'],['0.889kWh'],['0.003kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.634kWh'],['0.127kWh'],['07/12/20 - 13/12/20']
148,['2020-49'],['13.885kWh'],['0.051kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['9.532kWh'],['1.983kWh'],['30/11/20 - 06/12/20']
149,['2020-48'],['186.959kWh'],['0.684kWh/kW'],['-'],"['0,00 CHF']",['7.625kWh'],['81.570kWh'],['26.708kWh'],['23/11/20 - 29/11/20']
150,['2020-47'],['463.228kWh'],['1.694kWh/kW'],['-'],"['0,00 CHF']",['14.578kWh'],['103.739kWh'],['66.175kWh'],['16/11/20 - 22/11/20']
151,['2020-46'],['566.918kWh'],['2.073kWh/kW'],['-'],"['0,00 CHF']",['20.678kWh'],['111.001kWh'],['80.988kWh'],['09/11/20 - 15/11/20']
152,['2020-45'],['337.409kWh'],['1.234kWh/kW'],['-'],"['0,00 CHF']",['14.165kWh'],['109.876kWh'],['48.201kWh'],['02/11/20 - 08/11/20']
153,['2020-44'],['452.451kWh'],['1.655kWh/kW'],['-'],"['0,00 CHF']",['8.868kWh'],['124.718kWh'],['64.635kWh'],['26/10/20 - 01/11/20']
154,['2020-43'],['633.701kWh'],['2.318kWh/kW'],['-'],"['0,00 CHF']",['27.726kWh'],['136.541kWh'],['90.528kWh'],['19/10/20 - 25/10/20']
155,['2020-42'],['412.696kWh'],['1.509kWh/kW'],['-'],"['0,00 CHF']",['26.392kWh'],['96.679kWh'],['58.956kWh'],['12/10/20 - 18/10/20']
156,['2020-41'],['569.739kWh'],['2.084kWh/kW'],['-'],"['0,00 CHF']",['23.806kWh'],['153.458kWh'],['81.391kWh'],['05/10/20 - 11/10/20']
