,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
52,['13/08/23'],['151.840kWh'],['4.314kWh/kW'],['-'],['21.600kW'],['2:20PM'],['Partly Cloudy'],,['Updated 00:12 UTC+2:00']
53,['12/08/23'],['107.821kWh'],['3.063kWh/kW'],['-'],['19.848kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 21:33 UTC+2:00']
54,['11/08/23'],['161.535kWh'],['4.589kWh/kW'],['-'],['17.940kW'],['1:05PM'],['Partly Cloudy'],,['Updated 06:57 UTC+2:00']
55,['10/08/23'],['147.790kWh'],['4.199kWh/kW'],['-'],['19.944kW'],['1:25PM'],['Partly Cloudy'],,['Updated 00:15 UTC+2:00']
56,['09/08/23'],['156.843kWh'],['4.456kWh/kW'],['-'],['20.400kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:09 UTC+2:00']
57,['08/08/23'],['141.942kWh'],['4.032kWh/kW'],['-'],['21.948kW'],['12:10PM'],['Partly Cloudy'],,['Updated 00:16 UTC+2:00']
58,['07/08/23'],['127.667kWh'],['3.627kWh/kW'],['-'],['23.256kW'],['2:40PM'],['Mostly Cloudy'],,['Updated 00:09 UTC+2:00']
59,['06/08/23'],['80.212kWh'],['2.279kWh/kW'],['-'],['23.040kW'],['1:25PM'],['Cloudy'],,['Updated 21:47 UTC+2:00']
60,['05/08/23'],['130.410kWh'],['3.705kWh/kW'],['-'],['21.942kW'],['12:30PM'],['Mostly Cloudy'],,['Updated 00:17 UTC+2:00']
61,['04/08/23'],['106.838kWh'],['3.035kWh/kW'],['-'],['22.128kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 00:11 UTC+2:00']
62,['03/08/23'],['126.781kWh'],['3.602kWh/kW'],['-'],['22.812kW'],['12:55PM'],['Mostly Cloudy'],,['Updated 21:23 UTC+2:00']
63,['02/08/23'],['151.903kWh'],['4.315kWh/kW'],['-'],['21.500kW'],['3:55PM'],['Partly Cloudy'],,['Updated 21:33 UTC+2:00']
64,['01/08/23'],['71.150kWh'],['2.021kWh/kW'],['-'],['19.452kW'],['2:40PM'],['Cloudy'],,['Updated 21:44 UTC+2:00']
65,['31/07/23'],['159.903kWh'],['4.543kWh/kW'],['-'],['22.230kW'],['2:20PM'],['Partly Cloudy'],,['Updated 06:50 UTC+2:00']
66,['30/07/23'],['168.004kWh'],['4.773kWh/kW'],['-'],['20.340kW'],['10:35AM'],['Partly Cloudy'],,['Updated 00:14 UTC+2:00']
67,['29/07/23'],['81.161kWh'],['2.306kWh/kW'],['-'],['20.760kW'],['11:20AM'],['Cloudy'],,['Updated 00:18 UTC+2:00']
68,['28/07/23'],['151.158kWh'],['4.294kWh/kW'],['-'],['23.100kW'],['2:10PM'],['Partly Cloudy'],,['Updated 22:15 UTC+2:00']
69,['27/07/23'],['170.676kWh'],['4.849kWh/kW'],['-'],['21.600kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:16 UTC+2:00']
70,['26/07/23'],['111.729kWh'],['3.174kWh/kW'],['-'],['21.940kW'],['2:10PM'],['Mostly Cloudy'],,['Updated 00:29 UTC+2:00']
71,['25/07/23'],['93.790kWh'],['2.664kWh/kW'],['-'],['22.860kW'],['2:45PM'],['Mostly Cloudy'],,['Updated 22:14 UTC+2:00']
72,['24/07/23'],['76.222kWh'],['2.165kWh/kW'],['-'],['20.010kW'],['12:35PM'],['Cloudy'],,['Updated 21:17 UTC+2:00']
73,['23/07/23'],['161.515kWh'],['4.588kWh/kW'],['-'],['22.170kW'],['1:50PM'],['Partly Cloudy'],,['Updated 06:38 UTC+2:00']
74,['22/07/23'],['179.479kWh'],['5.099kWh/kW'],['-'],['19.860kW'],['2:20PM'],['Fine'],,['Updated 00:13 UTC+2:00']
75,['21/07/23'],['103.542kWh'],['2.942kWh/kW'],['-'],['23.655kW'],['12:30PM'],['Mostly Cloudy'],,['Updated 00:17 UTC+2:00']
76,['20/07/23'],['167.466kWh'],['4.758kWh/kW'],['-'],['18.420kW'],['2:20PM'],['Partly Cloudy'],,['Updated 06:32 UTC+2:00']
77,['19/07/23'],['156.890kWh'],['4.457kWh/kW'],['-'],['23.880kW'],['12:15PM'],['Partly Cloudy'],,['Updated 22:18 UTC+2:00']
78,['18/07/23'],['132.989kWh'],['3.778kWh/kW'],['-'],['21.780kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 06:38 UTC+2:00']
79,['17/07/23'],['147.547kWh'],['4.192kWh/kW'],['-'],['22.080kW'],['12:25PM'],['Partly Cloudy'],,['Updated 22:44 UTC+2:00']
80,['16/07/23'],['162.195kWh'],['4.608kWh/kW'],['-'],['23.595kW'],['12:50PM'],['Partly Cloudy'],,['Updated 22:22 UTC+2:00']
81,['15/07/23'],['166.586kWh'],['4.733kWh/kW'],['-'],['23.412kW'],['12:50PM'],['Partly Cloudy'],,['Updated 06:43 UTC+2:00']
82,['14/07/23'],['185.318kWh'],['5.265kWh/kW'],['-'],['20.160kW'],['2:25PM'],['Fine'],,['Updated 22:39 UTC+2:00']
83,['13/07/23'],['144.818kWh'],['4.114kWh/kW'],['-'],['22.290kW'],['11:35AM'],['Partly Cloudy'],,['Updated 22:50 UTC+2:00']
84,['12/07/23'],['20.222kWh'],['0.574kWh/kW'],['-'],['13.086kW'],['4:35PM'],['Showers'],,['Updated 22:17 UTC+2:00']
85,['11/07/23'],['61.550kWh'],['1.749kWh/kW'],['-'],['17.940kW'],['11:50AM'],['Partly Cloudy'],,['Updated 16:51 UTC+2:00']
86,['10/07/23'],['154.426kWh'],['4.387kWh/kW'],['-'],['19.392kW'],['11:20AM'],['Partly Cloudy'],,['Updated 22:39 UTC+2:00']
87,['09/07/23'],['160.280kWh'],['4.553kWh/kW'],['-'],['19.320kW'],['12:05PM'],['Partly Cloudy'],,['Updated 00:13 UTC+2:00']
88,['08/07/23'],['144.800kWh'],['4.114kWh/kW'],['-'],['20.304kW'],['12:15PM'],['Partly Cloudy'],,['Updated 06:37 UTC+2:00']
89,['07/07/23'],['164.835kWh'],['4.683kWh/kW'],['-'],['20.832kW'],['3:10PM'],['Partly Cloudy'],,['Updated 00:14 UTC+2:00']
90,['06/07/23'],['163.569kWh'],['4.647kWh/kW'],['-'],['22.760kW'],['2:10PM'],['Partly Cloudy'],,['Updated 22:12 UTC+2:00']
91,['05/07/23'],['108.972kWh'],['3.096kWh/kW'],['-'],['21.840kW'],['2:30PM'],['Mostly Cloudy'],,['Updated 22:08 UTC+2:00']
92,['04/07/23'],['181.574kWh'],['5.158kWh/kW'],['-'],['23.430kW'],['12:30PM'],['Fine'],,['Updated 22:38 UTC+2:00']
93,['03/07/23'],['154.468kWh'],['4.388kWh/kW'],['-'],['24.260kW'],['12:05PM'],['Partly Cloudy'],,['Updated 21:58 UTC+2:00']
94,['02/07/23'],['135.733kWh'],['3.856kWh/kW'],['-'],['22.290kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 22:09 UTC+2:00']
95,['01/07/23'],['109.387kWh'],['3.108kWh/kW'],['-'],['20.364kW'],['10:20AM'],['Mostly Cloudy'],,['Updated 00:10 UTC+2:00']
96,['30/06/23'],['61.970kWh'],['1.761kWh/kW'],['-'],['18.900kW'],['12:15PM'],['Cloudy'],,['Updated 21:04 UTC+2:00']
97,['29/06/23'],['167.880kWh'],['4.769kWh/kW'],['-'],['20.140kW'],['12:30PM'],['Partly Cloudy'],,['Updated 00:09 UTC+2:00']
98,['28/06/23'],['180.767kWh'],['5.135kWh/kW'],['-'],['19.920kW'],['12:15PM'],['Fine'],,['Updated 22:43 UTC+2:00']
99,['27/06/23'],['176.280kWh'],['5.008kWh/kW'],['-'],['20.115kW'],['2:45PM'],['Fine'],,['Updated 06:36 UTC+2:00']
100,['26/06/23'],['147.300kWh'],['4.185kWh/kW'],['-'],['21.120kW'],['2:45PM'],['Partly Cloudy'],,['Updated 22:50 UTC+2:00']
101,['25/06/23'],['16.798kWh'],['0.477kWh/kW'],['-'],['9.760kW'],['6:10PM'],['Showers'],,['Updated 22:53 UTC+2:00']
102,['24/06/23'],['191.033kWh'],['5.427kWh/kW'],['-'],['19.845kW'],['12:05PM'],['Fine'],,['Updated 22:51 UTC+2:00']
103,['1 DAY GAP'],[],[],[],[],[],[],,[]
104,['22/06/23'],['79.095kWh'],['2.247kWh/kW'],['-'],['21.060kW'],['3:05PM'],['Cloudy'],,['Updated 18:20 UTC+2:00']
105,['21/06/23'],['104.351kWh'],['2.965kWh/kW'],['-'],['17.220kW'],['12:00PM'],['Mostly Cloudy'],,['Updated 07:21 UTC+2:00']
106,['20/06/23'],['150.330kWh'],['4.271kWh/kW'],['-'],['19.872kW'],['1:55PM'],['Partly Cloudy'],,['Updated 07:25 UTC+2:00']
107,['19/06/23'],['140.058kWh'],['3.979kWh/kW'],['-'],['21.612kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 07:19 UTC+2:00']
108,['18/06/23'],['138.429kWh'],['3.933kWh/kW'],['-'],['18.960kW'],['11:25AM'],['Mostly Cloudy'],,['Updated 07:23 UTC+2:00']
109,['17/06/23'],['163.310kWh'],['4.639kWh/kW'],['-'],['18.192kW'],['2:10PM'],['Partly Cloudy'],,['Updated 22:07 UTC+2:00']
110,['16/06/23'],['156.885kWh'],['4.457kWh/kW'],['-'],['22.116kW'],['2:50PM'],['Partly Cloudy'],,['Updated 22:48 UTC+2:00']
111,['15/06/23'],['155.960kWh'],['4.431kWh/kW'],['-'],['22.530kW'],['2:25PM'],['Partly Cloudy'],,['Updated 00:15 UTC+2:00']
112,['14/06/23'],['183.831kWh'],['5.222kWh/kW'],['-'],['19.956kW'],['2:20PM'],['Fine'],,['Updated 07:24 UTC+2:00']
113,['13/06/23'],['170.687kWh'],['4.849kWh/kW'],['-'],['19.488kW'],['2:15PM'],['Partly Cloudy'],,['Updated 07:26 UTC+2:00']
114,['12/06/23'],['178.286kWh'],['5.065kWh/kW'],['-'],['21.240kW'],['2:15PM'],['Fine'],,['Updated 00:35 UTC+2:00']
115,['11/06/23'],['126.849kWh'],['3.604kWh/kW'],['-'],['21.840kW'],['2:30PM'],['Mostly Cloudy'],,['Updated 00:12 UTC+2:00']
116,['10/06/23'],['97.328kWh'],['2.765kWh/kW'],['-'],['22.140kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 22:47 UTC+2:00']
117,['09/06/23'],['96.227kWh'],['2.734kWh/kW'],['-'],['20.470kW'],['1:55PM'],['Mostly Cloudy'],,['Updated 00:13 UTC+2:00']
118,['08/06/23'],['111.568kWh'],['3.170kWh/kW'],['-'],['18.480kW'],['12:15PM'],['Mostly Cloudy'],,['Updated 00:17 UTC+2:00']
119,['07/06/23'],['158.131kWh'],['4.492kWh/kW'],['-'],['21.276kW'],['2:00PM'],['Partly Cloudy'],,['Updated 00:14 UTC+2:00']
120,['06/06/23'],['169.777kWh'],['4.823kWh/kW'],['-'],['19.620kW'],['2:15PM'],['Partly Cloudy'],,['Updated 00:09 UTC+2:00']
121,['05/06/23'],['179.580kWh'],['5.102kWh/kW'],['-'],['19.632kW'],['2:10PM'],['Fine'],,['Updated 22:34 UTC+2:00']
122,['04/06/23'],['142.558kWh'],['4.050kWh/kW'],['-'],['21.480kW'],['3:10PM'],['Partly Cloudy'],,['Updated 07:22 UTC+2:00']
123,['03/06/23'],['162.174kWh'],['4.607kWh/kW'],['-'],['21.150kW'],['3:15PM'],['Partly Cloudy'],,['Updated 00:13 UTC+2:00']
124,['02/06/23'],['146.717kWh'],['4.168kWh/kW'],['-'],['16.440kW'],['12:00PM'],['Partly Cloudy'],,['Updated 00:09 UTC+2:00']
125,['01/06/23'],['168.320kWh'],['4.782kWh/kW'],['-'],['20.928kW'],['2:50PM'],['Partly Cloudy'],,['Updated 00:12 UTC+2:00']
126,['31/05/23'],['150.942kWh'],['4.288kWh/kW'],['-'],['20.280kW'],['2:25PM'],['Partly Cloudy'],,['Updated 00:55 UTC+2:00']
127,['30/05/23'],['169.247kWh'],['4.808kWh/kW'],['-'],['19.812kW'],['1:15PM'],['Partly Cloudy'],,['Updated 07:17 UTC+2:00']
128,['29/05/23'],['182.543kWh'],['5.186kWh/kW'],['-'],['20.040kW'],['2:10PM'],['Fine'],,['Updated 00:15 UTC+2:00']
129,['28/05/23'],['175.123kWh'],['4.975kWh/kW'],['-'],['19.470kW'],['2:15PM'],['Partly Cloudy'],,['Updated 07:21 UTC+2:00']
130,['27/05/23'],['169.236kWh'],['4.808kWh/kW'],['-'],['19.704kW'],['2:10PM'],['Partly Cloudy'],,['Updated 22:25 UTC+2:00']
131,['26/05/23'],['174.609kWh'],['4.960kWh/kW'],['-'],['19.860kW'],['2:15PM'],['Partly Cloudy'],,['Updated 23:06 UTC+2:00']
132,['25/05/23'],['160.606kWh'],['4.563kWh/kW'],['-'],['21.720kW'],['1:00PM'],['Partly Cloudy'],,['Updated 00:13 UTC+2:00']
133,['24/05/23'],['104.242kWh'],['2.961kWh/kW'],['-'],['21.210kW'],['12:45PM'],['Mostly Cloudy'],,['Updated 21:54 UTC+2:00']
134,['23/05/23'],['146.866kWh'],['4.172kWh/kW'],['-'],['21.324kW'],['1:30PM'],['Partly Cloudy'],,['Updated 22:22 UTC+2:00']
135,['22/05/23'],['160.541kWh'],['4.561kWh/kW'],['-'],['19.896kW'],['3:30PM'],['Partly Cloudy'],,['Updated 00:40 UTC+2:00']
136,['21/05/23'],['132.712kWh'],['3.770kWh/kW'],['-'],['18.960kW'],['1:55PM'],['Mostly Cloudy'],,['Updated 22:08 UTC+2:00']
137,['20/05/23'],['110.127kWh'],['3.129kWh/kW'],['-'],['21.420kW'],['1:25PM'],['Mostly Cloudy'],,['Updated 00:12 UTC+2:00']
138,['19/05/23'],['139.995kWh'],['3.977kWh/kW'],['-'],['22.580kW'],['2:15PM'],['Mostly Cloudy'],,['Updated 00:16 UTC+2:00']
139,['18/05/23'],['110.011kWh'],['3.125kWh/kW'],['-'],['21.036kW'],['12:45PM'],['Mostly Cloudy'],,['Updated 22:05 UTC+2:00']
140,['17/05/23'],['152.392kWh'],['4.329kWh/kW'],['-'],['22.500kW'],['12:35PM'],['Partly Cloudy'],,['Updated 07:21 UTC+2:00']
141,['16/05/23'],['75.135kWh'],['2.135kWh/kW'],['-'],['22.104kW'],['12:25PM'],['Cloudy'],,['Updated 00:12 UTC+2:00']
142,['15/05/23'],['94.844kWh'],['2.694kWh/kW'],['-'],['22.080kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 00:16 UTC+2:00']
143,['14/05/23'],['133.882kWh'],['3.803kWh/kW'],['-'],['22.755kW'],['11:30AM'],['Mostly Cloudy'],,['Updated 00:11 UTC+2:00']
144,['13/05/23'],['103.972kWh'],['2.954kWh/kW'],['-'],['22.380kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 00:16 UTC+2:00']
145,['12/05/23'],['136.287kWh'],['3.872kWh/kW'],['-'],['23.010kW'],['11:55AM'],['Mostly Cloudy'],,['Updated 22:32 UTC+2:00']
146,['11/05/23'],['114.054kWh'],['3.240kWh/kW'],['-'],['22.680kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 00:16 UTC+2:00']
147,['10/05/23'],['104.142kWh'],['2.959kWh/kW'],['-'],['23.220kW'],['2:10PM'],['Mostly Cloudy'],,['Updated 00:17 UTC+2:00']
148,['09/05/23'],['87.814kWh'],['2.495kWh/kW'],['-'],['18.780kW'],['11:45AM'],['Cloudy'],,['Updated 00:12 UTC+2:00']
149,['08/05/23'],['105.610kWh'],['3.000kWh/kW'],['-'],['21.240kW'],['1:10PM'],['Mostly Cloudy'],,['Updated 07:20 UTC+2:00']
150,['07/05/23'],['62.537kWh'],['1.777kWh/kW'],['-'],['11.688kW'],['1:20PM'],['Cloudy'],,['Updated 07:24 UTC+2:00']
