,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
91,['29/06/23'],['50.985kWh'],['5.203kWh/kW'],['-'],['7.802kW'],['1:05PM'],['Fine'],,['Updated 07:45']
92,['28/06/23'],['64.224kWh'],['6.553kWh/kW'],['-'],['7.647kW'],['12:50PM'],['Fine'],,['Updated 07:32']
93,['27/06/23'],['60.537kWh'],['6.177kWh/kW'],['-'],['7.421kW'],['12:05PM'],['Fine'],,['Updated 07:33']
94,['26/06/23'],['53.757kWh'],['5.485kWh/kW'],['-'],['7.886kW'],['3:05PM'],['Fine'],,['Updated 07:39']
95,['25/06/23'],['66.240kWh'],['6.759kWh/kW'],['-'],['7.770kW'],['1:05PM'],['Fine'],,['Updated 07:42']
96,['24/06/23'],['69.414kWh'],['7.083kWh/kW'],['-'],['8.072kW'],['1:05PM'],['Fine'],,['Updated 07:48']
97,['23/06/23'],['61.326kWh'],['6.258kWh/kW'],['-'],['8.574kW'],['12:20PM'],['Fine'],,['Updated 07:39']
98,['22/06/23'],['23.826kWh'],['2.431kWh/kW'],['-'],['5.788kW'],['12:50PM'],['Cloudy'],,['Updated 07:32']
99,['21/06/23'],['44.922kWh'],['4.584kWh/kW'],['-'],['7.693kW'],['1:05PM'],['Partly Cloudy'],,['Updated 07:25']
100,['20/06/23'],['54.669kWh'],['5.578kWh/kW'],['-'],['7.615kW'],['2:05PM'],['Fine'],,['Updated 07:42']
101,['19/06/23'],['51.168kWh'],['5.221kWh/kW'],['-'],['8.008kW'],['2:20PM'],['Fine'],,['Updated 07:28']
102,['18/06/23'],['51.894kWh'],['5.295kWh/kW'],['-'],['7.664kW'],['1:05PM'],['Fine'],,['Updated 07:31']
103,['17/06/23'],['64.443kWh'],['6.576kWh/kW'],['-'],['7.903kW'],['1:05PM'],['Fine'],,['Updated 07:38']
104,['16/06/23'],['63.648kWh'],['6.495kWh/kW'],['-'],['8.391kW'],['1:05PM'],['Fine'],,['Updated 07:41']
105,['15/06/23'],['67.218kWh'],['6.859kWh/kW'],['-'],['8.533kW'],['1:50PM'],['Fine'],,['Updated 07:40']
106,['14/06/23'],['70.068kWh'],['7.150kWh/kW'],['-'],['8.078kW'],['1:05PM'],['Fine'],,['Updated 07:27']
107,['13/06/23'],['63.417kWh'],['6.471kWh/kW'],['-'],['8.145kW'],['12:35PM'],['Fine'],,['Updated 07:29']
108,['12/06/23'],['67.038kWh'],['6.841kWh/kW'],['-'],['8.482kW'],['12:50PM'],['Fine'],,['Updated 07:32']
109,['11/06/23'],['66.858kWh'],['6.822kWh/kW'],['-'],['8.017kW'],['12:50PM'],['Fine'],,['Updated 07:33']
110,['10/06/23'],['51.084kWh'],['5.213kWh/kW'],['-'],['10.273kW'],['12:20PM'],['Fine'],,['Updated 07:34']
111,['09/06/23'],['52.950kWh'],['5.403kWh/kW'],['-'],['7.893kW'],['2:20PM'],['Fine'],,['Updated 07:03']
112,['08/06/23'],['56.400kWh'],['5.755kWh/kW'],['-'],['8.113kW'],['1:05PM'],['Fine'],,['Updated 07:35']
113,['07/06/23'],['65.598kWh'],['6.694kWh/kW'],['-'],['7.810kW'],['12:50PM'],['Fine'],,['Updated 07:26']
114,['06/06/23'],['68.121kWh'],['6.951kWh/kW'],['-'],['8.018kW'],['12:50PM'],['Fine'],,['Updated 07:33']
115,['05/06/23'],['68.529kWh'],['6.993kWh/kW'],['-'],['8.001kW'],['1:05PM'],['Fine'],,['Updated 07:34']
116,['04/06/23'],['58.917kWh'],['6.012kWh/kW'],['-'],['8.071kW'],['12:05PM'],['Fine'],,['Updated 07:36']
117,['03/06/23'],['59.670kWh'],['6.089kWh/kW'],['-'],['7.790kW'],['1:05PM'],['Fine'],,['Updated 07:22']
118,['02/06/23'],['68.088kWh'],['6.948kWh/kW'],['-'],['7.994kW'],['1:05PM'],['Fine'],,['Updated 07:23']
