,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
88,['Jun 16'],['4.536MWh'],['3.902kWh/kW'],['-'],"['0,00 CHF']",['37.812kWh'],['252.887kWh'],['151.188kWh'],[]
89,['May 16'],['1.623MWh'],['3.221kWh/kW'],['-'],"['0,00 CHF']",['2.456kWh'],['236.171kWh'],['124.820kWh'],['Partial Month (13 days)']
90,['Apr 16'],['3.637MWh'],['3.237kWh/kW'],['-'],"['0,00 CHF']",['0.583kWh'],['252.575kWh'],['125.423kWh'],['Partial Month (29 days)']
91,['Mar 16'],['3.383MWh'],['2.816kWh/kW'],['-'],"['0,00 CHF']",['11.781kWh'],['214.794kWh'],['109.131kWh'],[]
92,['Feb 16'],['1.657MWh'],['1.475kWh/kW'],['-'],"['0,00 CHF']",['3.820kWh'],['152.028kWh'],['57.147kWh'],[]
93,['Jan 16'],['1.144MWh'],['0.952kWh/kW'],['-'],"['0,00 CHF']",['4.347kWh'],['125.075kWh'],['36.890kWh'],[]
94,['Dec 15'],['1.530MWh'],['1.274kWh/kW'],['-'],"['0,00 CHF']",['4.564kWh'],['99.133kWh'],['49.354kWh'],[]
95,['Nov 15'],['2.041MWh'],['1.756kWh/kW'],['-'],"['0,00 CHF']",['4.681kWh'],['139.500kWh'],['68.024kWh'],[]
96,['Oct 15'],['2.293MWh'],['1.909kWh/kW'],['-'],"['0,00 CHF']",['15.048kWh'],['184.173kWh'],['73.980kWh'],[]
97,['Sep 15'],['4.005MWh'],['3.445kWh/kW'],['-'],"['0,00 CHF']",['37.427kWh'],['222.199kWh'],['133.494kWh'],[]
98,['Aug 15'],['2.143MWh'],['4.254kWh/kW'],['-'],"['0,00 CHF']",['9.082kWh'],['234.381kWh'],['164.852kWh'],['Partial Month (13 days)']
99,['Jul 15'],['6.018MWh'],['5.010kWh/kW'],['-'],"['0,00 CHF']",['57.101kWh'],['246.215kWh'],['194.138kWh'],[]
100,['Jun 15'],['5.185MWh'],['4.460kWh/kW'],['-'],"['0,00 CHF']",['0.001kWh'],['243.092kWh'],['172.832kWh'],[]
101,['May 15'],['4.891MWh'],['4.064kWh/kW'],['-'],"['0,00 CHF']",['17.599kWh'],['253.161kWh'],['157.781kWh'],[]
102,['Apr 15'],['4.168MWh'],['4.766kWh/kW'],['-'],"['0,00 CHF']",['31.927kWh'],['248.518kWh'],['189.442kWh'],['Partial Month (22 days)']
103,['Mar 15'],['4.064MWh'],['3.408kWh/kW'],['-'],"['0,00 CHF']",['1.093kWh'],['215.380kWh'],['135.469kWh'],['Partial Month (30 days)']
104,['Feb 15'],['1.730MWh'],['1.741kWh/kW'],['-'],"['0,00 CHF']",['9.125kWh'],['192.817kWh'],['69.218kWh'],['Partial Month (25 days)']
