,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
39,['26/08/23'],['36.488kWh'],['1.229kWh/kW'],['-'],['12.468kW'],['5:20PM'],['Cloudy'],,['Updated 00:12 UTC+2:00']
40,['25/08/23'],['90.630kWh'],['3.052kWh/kW'],['-'],['17.808kW'],['2:05PM'],['Partly Cloudy'],,['Updated 00:12 UTC+2:00']
41,['24/08/23'],['128.264kWh'],['4.319kWh/kW'],['-'],['17.796kW'],['1:05PM'],['Fine'],,['Updated 00:17 UTC+2:00']
42,['23/08/23'],['133.631kWh'],['4.499kWh/kW'],['-'],['18.000kW'],['12:55PM'],['Fine'],,['Updated 00:16 UTC+2:00']
43,['22/08/23'],['136.675kWh'],['4.602kWh/kW'],['-'],['18.132kW'],['1:20PM'],['Fine'],,['Updated 00:16 UTC+2:00']
44,['21/08/23'],['137.174kWh'],['4.619kWh/kW'],['-'],['18.108kW'],['1:05PM'],['Fine'],,['Updated 00:15 UTC+2:00']
45,['20/08/23'],['139.267kWh'],['4.689kWh/kW'],['-'],['18.612kW'],['1:20PM'],['Fine'],,['Updated 00:13 UTC+2:00']
46,['19/08/23'],['139.886kWh'],['4.710kWh/kW'],['-'],['19.620kW'],['1:40PM'],['Fine'],,['Updated 00:12 UTC+2:00']
47,['18/08/23'],['141.689kWh'],['4.771kWh/kW'],['-'],['19.152kW'],['1:10PM'],['Fine'],,['Updated 00:16 UTC+2:00']
48,['17/08/23'],['87.876kWh'],['2.959kWh/kW'],['-'],['19.164kW'],['12:20PM'],['Partly Cloudy'],,['Updated 00:18 UTC+2:00']
49,['16/08/23'],['144.248kWh'],['4.857kWh/kW'],['-'],['18.984kW'],['1:10PM'],['Fine'],,['Updated 00:16 UTC+2:00']
50,['15/08/23'],['138.010kWh'],['4.647kWh/kW'],['-'],['19.596kW'],['1:20PM'],['Fine'],,['Updated 00:11 UTC+2:00']
51,['14/08/23'],['125.869kWh'],['4.238kWh/kW'],['-'],['20.616kW'],['1:05PM'],['Fine'],,['Updated 00:15 UTC+2:00']
52,['13/08/23'],['135.797kWh'],['4.572kWh/kW'],['-'],['19.392kW'],['2:10PM'],['Fine'],,['Updated 00:12 UTC+2:00']
53,['12/08/23'],['120.341kWh'],['4.052kWh/kW'],['-'],['20.232kW'],['1:50PM'],['Fine'],,['Updated 00:13 UTC+2:00']
54,['11/08/23'],['153.626kWh'],['5.173kWh/kW'],['-'],['19.884kW'],['1:20PM'],['Fine'],,['Updated 00:14 UTC+2:00']
55,['10/08/23'],['155.978kWh'],['5.252kWh/kW'],['-'],['20.184kW'],['1:20PM'],['Fine'],,['Updated 00:12 UTC+2:00']
56,['09/08/23'],['80.063kWh'],['2.696kWh/kW'],['-'],['16.440kW'],['11:20AM'],['Partly Cloudy'],,['Updated 00:12 UTC+2:00']
57,['08/08/23'],['136.972kWh'],['4.612kWh/kW'],['-'],['19.776kW'],['11:40AM'],['Fine'],,['Updated 00:18 UTC+2:00']
58,['07/08/23'],['84.811kWh'],['2.856kWh/kW'],['-'],['22.548kW'],['12:05PM'],['Partly Cloudy'],,['Updated 00:16 UTC+2:00']
59,['06/08/23'],['74.987kWh'],['2.525kWh/kW'],['-'],['13.356kW'],['5:35PM'],['Partly Cloudy'],,['Updated 00:15 UTC+2:00']
60,['05/08/23'],['103.672kWh'],['3.491kWh/kW'],['-'],['21.540kW'],['12:50PM'],['Fine'],,['Updated 00:18 UTC+2:00']
61,['04/08/23'],['97.412kWh'],['3.280kWh/kW'],['-'],['24.696kW'],['2:35PM'],['Fine'],,['Updated 00:11 UTC+2:00']
62,['03/08/23'],['164.944kWh'],['5.554kWh/kW'],['-'],['24.084kW'],['1:20PM'],['Fine'],,['Updated 00:10 UTC+2:00']
63,['02/08/23'],['139.904kWh'],['4.711kWh/kW'],['-'],['22.512kW'],['1:35PM'],['Fine'],,['Updated 00:10 UTC+2:00']
64,['01/08/23'],['37.977kWh'],['1.279kWh/kW'],['-'],['9.900kW'],['12:40PM'],['Cloudy'],,['Updated 00:12 UTC+2:00']
65,['31/07/23'],['149.177kWh'],['5.023kWh/kW'],['-'],['22.272kW'],['12:20PM'],['Fine'],,['Updated 00:10 UTC+2:00']
66,['30/07/23'],['143.293kWh'],['4.825kWh/kW'],['-'],['22.176kW'],['2:10PM'],['Fine'],,['Updated 00:14 UTC+2:00']
67,['29/07/23'],['91.637kWh'],['3.085kWh/kW'],['-'],['19.188kW'],['11:20AM'],['Partly Cloudy'],,['Updated 00:12 UTC+2:00']
68,['28/07/23'],['123.057kWh'],['4.143kWh/kW'],['-'],['23.520kW'],['1:35PM'],['Fine'],,['Updated 00:11 UTC+2:00']
69,['27/07/23'],['139.273kWh'],['4.689kWh/kW'],['-'],['21.816kW'],['11:20AM'],['Fine'],,['Updated 00:20 UTC+2:00']
70,['26/07/23'],['87.058kWh'],['2.931kWh/kW'],['-'],['21.516kW'],['11:55AM'],['Partly Cloudy'],,['Updated 00:18 UTC+2:00']
71,['25/07/23'],['106.410kWh'],['3.583kWh/kW'],['-'],['23.904kW'],['11:55AM'],['Partly Cloudy'],,['Updated 13:01 UTC+2:00']
72,['24/07/23'],['89.785kWh'],['3.023kWh/kW'],['-'],['22.212kW'],['1:55PM'],['Partly Cloudy'],,['Updated 19:19 UTC+2:00']
73,['23/07/23'],['165.453kWh'],['5.571kWh/kW'],['-'],['21.828kW'],['12:40PM'],['Fine'],,['Updated 00:19 UTC+2:00']
74,['22/07/23'],['163.220kWh'],['5.496kWh/kW'],['-'],['22.056kW'],['12:10PM'],['Fine'],,['Updated 00:18 UTC+2:00']
75,['21/07/23'],['96.352kWh'],['3.244kWh/kW'],['-'],['23.700kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:16 UTC+2:00']
76,['20/07/23'],['167.643kWh'],['5.645kWh/kW'],['-'],['21.336kW'],['1:05PM'],['Fine'],,['Updated 00:14 UTC+2:00']
77,['19/07/23'],['104.632kWh'],['3.523kWh/kW'],['-'],['19.668kW'],['3:05PM'],['Partly Cloudy'],,['Updated 00:12 UTC+2:00']
78,['18/07/23'],['126.693kWh'],['4.266kWh/kW'],['-'],['21.024kW'],['12:35PM'],['Fine'],,['Updated 00:13 UTC+2:00']
79,['17/07/23'],['134.271kWh'],['4.521kWh/kW'],['-'],['21.492kW'],['1:25PM'],['Fine'],,['Updated 00:14 UTC+2:00']
80,['16/07/23'],['127.966kWh'],['4.309kWh/kW'],['-'],['20.448kW'],['3:20PM'],['Fine'],,['Updated 00:15 UTC+2:00']
81,['15/07/23'],['157.463kWh'],['5.302kWh/kW'],['-'],['21.132kW'],['2:40PM'],['Fine'],,['Updated 00:16 UTC+2:00']
82,['14/07/23'],['182.006kWh'],['6.128kWh/kW'],['-'],['21.588kW'],['12:35PM'],['Fine'],,['Updated 00:14 UTC+2:00']
83,['13/07/23'],['108.641kWh'],['3.658kWh/kW'],['-'],['22.920kW'],['12:50PM'],['Partly Cloudy'],,['Updated 00:13 UTC+2:00']
84,['12/07/23'],['67.018kWh'],['2.256kWh/kW'],['-'],['21.600kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 00:12 UTC+2:00']
85,['11/07/23'],['170.183kWh'],['5.730kWh/kW'],['-'],['20.112kW'],['12:50PM'],['Fine'],,['Updated 00:11 UTC+2:00']
86,['10/07/23'],['146.579kWh'],['4.935kWh/kW'],['-'],['20.340kW'],['1:25PM'],['Fine'],,['Updated 00:11 UTC+2:00']
87,['09/07/23'],['170.729kWh'],['5.748kWh/kW'],['-'],['20.676kW'],['1:05PM'],['Fine'],,['Updated 00:12 UTC+2:00']
88,['08/07/23'],['148.539kWh'],['5.001kWh/kW'],['-'],['22.464kW'],['1:20PM'],['Fine'],,['Updated 00:15 UTC+2:00']
89,['07/07/23'],['180.863kWh'],['6.090kWh/kW'],['-'],['21.228kW'],['1:05PM'],['Fine'],,['Updated 00:18 UTC+2:00']
90,['06/07/23'],['165.978kWh'],['5.588kWh/kW'],['-'],['23.316kW'],['1:35PM'],['Fine'],,['Updated 00:10 UTC+2:00']
91,['05/07/23'],['105.988kWh'],['3.569kWh/kW'],['-'],['21.636kW'],['3:05PM'],['Partly Cloudy'],,['Updated 00:15 UTC+2:00']
92,['04/07/23'],['158.822kWh'],['5.348kWh/kW'],['-'],['24.804kW'],['1:50PM'],['Fine'],,['Updated 00:16 UTC+2:00']
93,['03/07/23'],['110.081kWh'],['3.706kWh/kW'],['-'],['19.044kW'],['11:20AM'],['Partly Cloudy'],,['Updated 00:18 UTC+2:00']
94,['02/07/23'],['93.087kWh'],['3.134kWh/kW'],['-'],['21.936kW'],['2:35PM'],['Partly Cloudy'],,['Updated 00:12 UTC+2:00']
95,['01/07/23'],['118.338kWh'],['3.984kWh/kW'],['-'],['23.148kW'],['12:55PM'],['Fine'],,['Updated 00:18 UTC+2:00']
96,['30/06/23'],['55.350kWh'],['1.864kWh/kW'],['-'],['13.440kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 00:18 UTC+2:00']
97,['29/06/23'],['123.673kWh'],['4.164kWh/kW'],['-'],['21.084kW'],['1:10PM'],['Fine'],,['Updated 00:18 UTC+2:00']
98,['28/06/23'],['135.607kWh'],['4.566kWh/kW'],['-'],['21.828kW'],['1:35PM'],['Fine'],,['Updated 00:18 UTC+2:00']
99,['27/06/23'],['142.372kWh'],['4.794kWh/kW'],['-'],['18.876kW'],['2:55PM'],['Fine'],,['Updated 00:19 UTC+2:00']
100,['26/06/23'],['158.454kWh'],['5.335kWh/kW'],['-'],['20.532kW'],['1:20PM'],['Fine'],,['Updated 00:11 UTC+2:00']
101,['25/06/23'],['171.844kWh'],['5.786kWh/kW'],['-'],['19.992kW'],['12:50PM'],['Fine'],,['Updated 00:18 UTC+2:00']
102,['24/06/23'],['179.512kWh'],['6.044kWh/kW'],['-'],['21.228kW'],['1:05PM'],['Fine'],,['Updated 00:19 UTC+2:00']
