,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
104,['2017-24'],['1.014MWh'],['4.116kWh/kW'],['-'],"['0,00 CHF']",['7.157kWh'],['196.146kWh'],['144.895kWh'],['12/06/17 - 18/06/17']
105,['2017-23'],['848.522kWh'],['3.444kWh/kW'],['-'],"['0,00 CHF']",['46.875kWh'],['190.996kWh'],['121.217kWh'],['05/06/17 - 11/06/17']
106,['2017-22'],['1.016MWh'],['4.123kWh/kW'],['-'],"['0,00 CHF']",['116.368kWh'],['161.801kWh'],['145.120kWh'],['29/05/17 - 04/06/17']
107,['2017-21'],['1.235MWh'],['5.012kWh/kW'],['-'],"['0,00 CHF']",['159.979kWh'],['189.458kWh'],['176.421kWh'],['22/05/17 - 28/05/17']
108,['2017-20'],['1.050MWh'],['4.262kWh/kW'],['-'],"['0,00 CHF']",['63.509kWh'],['184.865kWh'],['150.008kWh'],['15/05/17 - 21/05/17']
109,['2017-19'],['768.577kWh'],['3.119kWh/kW'],['-'],"['0,00 CHF']",['34.433kWh'],['170.225kWh'],['109.796kWh'],['08/05/17 - 14/05/17']
110,['2017-18'],['580.202kWh'],['2.355kWh/kW'],['-'],"['0,00 CHF']",['49.315kWh'],['137.902kWh'],['82.886kWh'],['01/05/17 - 07/05/17']
111,['2017-17'],['642.005kWh'],['2.606kWh/kW'],['-'],"['0,00 CHF']",['6.602kWh'],['170.192kWh'],['91.715kWh'],['24/04/17 - 30/04/17']
112,['2017-16'],['1.039MWh'],['4.217kWh/kW'],['-'],"['0,00 CHF']",['26.931kWh'],['184.070kWh'],['148.424kWh'],['17/04/17 - 23/04/17']
113,['2017-15'],['854.301kWh'],['3.467kWh/kW'],['-'],"['0,00 CHF']",['62.648kWh'],['148.787kWh'],['122.043kWh'],['10/04/17 - 16/04/17']
114,['2017-14'],['946.251kWh'],['3.840kWh/kW'],['-'],"['0,00 CHF']",['110.577kWh'],['148.642kWh'],['135.178kWh'],['03/04/17 - 09/04/17']
115,['2017-13'],['774.847kWh'],['3.145kWh/kW'],['-'],"['0,00 CHF']",['67.806kWh'],['128.411kWh'],['110.692kWh'],['27/03/17 - 02/04/17']
116,['2017-12'],['532.874kWh'],['2.163kWh/kW'],['-'],"['0,00 CHF']",['49.396kWh'],['103.415kWh'],['76.124kWh'],['20/03/17 - 26/03/17']
117,['2017-11'],['631.915kWh'],['2.565kWh/kW'],['-'],"['0,00 CHF']",['23.603kWh'],['108.746kWh'],['90.273kWh'],['13/03/17 - 19/03/17']
118,['2017-10'],['404.805kWh'],['1.643kWh/kW'],['-'],"['0,00 CHF']",['8.547kWh'],['102.888kWh'],['57.829kWh'],['06/03/17 - 12/03/17']
119,['2017-09'],['378.659kWh'],['1.537kWh/kW'],['-'],"['0,00 CHF']",['16.617kWh'],['74.885kWh'],['54.094kWh'],['27/02/17 - 05/03/17']
120,['2017-08'],['407.848kWh'],['1.655kWh/kW'],['-'],"['0,00 CHF']",['30.737kWh'],['83.311kWh'],['58.264kWh'],['20/02/17 - 26/02/17']
121,['2017-07'],['336.875kWh'],['1.367kWh/kW'],['-'],"['0,00 CHF']",['10.986kWh'],['65.219kWh'],['48.125kWh'],['13/02/17 - 19/02/17']
