,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
100,['26/06/23'],['99.561kWh'],['5.822kWh/kW'],['-'],['12.273kW'],['1:05PM'],['Fine'],,['Updated 23:48 UTC+2:00']
101,['25/06/23'],['104.298kWh'],['6.099kWh/kW'],['-'],['11.932kW'],['1:05PM'],['Fine'],,['Updated 23:55 UTC+2:00']
102,['24/06/23'],['105.864kWh'],['6.191kWh/kW'],['-'],['12.691kW'],['1:50PM'],['Fine'],,['Updated 23:46 UTC+2:00']
103,['23/06/23'],['93.363kWh'],['5.460kWh/kW'],['-'],['13.801kW'],['11:20AM'],['Fine'],,['Updated 23:51 UTC+2:00']
104,['22/06/23'],['56.310kWh'],['3.293kWh/kW'],['-'],['9.444kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 23:28 UTC+2:00']
105,['21/06/23'],['66.411kWh'],['3.884kWh/kW'],['-'],['12.133kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 23:47 UTC+2:00']
106,['20/06/23'],['86.292kWh'],['5.046kWh/kW'],['-'],['11.608kW'],['1:35PM'],['Fine'],,['Updated 23:30 UTC+2:00']
107,['19/06/23'],['82.062kWh'],['4.799kWh/kW'],['-'],['11.617kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:36 UTC+2:00']
108,['18/06/23'],['88.656kWh'],['5.185kWh/kW'],['-'],['12.220kW'],['3:20PM'],['Fine'],,['Updated 23:30 UTC+2:00']
109,['17/06/23'],['99.522kWh'],['5.820kWh/kW'],['-'],['12.657kW'],['1:20PM'],['Fine'],,['Updated 23:35 UTC+2:00']
110,['16/06/23'],['89.895kWh'],['5.257kWh/kW'],['-'],['13.272kW'],['2:35PM'],['Fine'],,['Updated 23:53 UTC+2:00']
111,['15/06/23'],['90.579kWh'],['5.297kWh/kW'],['-'],['12.794kW'],['1:20PM'],['Fine'],,['Updated 23:40 UTC+2:00']
112,['14/06/23'],['104.997kWh'],['6.140kWh/kW'],['-'],['12.290kW'],['1:20PM'],['Fine'],,['Updated 23:41 UTC+2:00']
113,['13/06/23'],['105.519kWh'],['6.171kWh/kW'],['-'],['12.371kW'],['1:50PM'],['Fine'],,['Updated 23:44 UTC+2:00']
114,['12/06/23'],['105.588kWh'],['6.175kWh/kW'],['-'],['12.261kW'],['1:50PM'],['Fine'],,['Updated 23:47 UTC+2:00']
115,['11/06/23'],['89.955kWh'],['5.261kWh/kW'],['-'],['12.962kW'],['1:35PM'],['Fine'],,['Updated 23:48 UTC+2:00']
116,['10/06/23'],['103.587kWh'],['6.058kWh/kW'],['-'],['12.572kW'],['2:20PM'],['Fine'],,['Updated 23:34 UTC+2:00']
117,['09/06/23'],['103.884kWh'],['6.075kWh/kW'],['-'],['12.015kW'],['1:20PM'],['Fine'],,['Updated 23:50 UTC+2:00']
118,['08/06/23'],['100.650kWh'],['5.886kWh/kW'],['-'],['11.851kW'],['1:20PM'],['Fine'],,['Updated 23:36 UTC+2:00']
119,['07/06/23'],['98.083kWh'],['5.736kWh/kW'],['-'],['11.891kW'],['12:50PM'],['Fine'],,['Updated 23:59 UTC+2:00']
120,['06/06/23'],['103.371kWh'],['6.045kWh/kW'],['-'],['12.064kW'],['1:20PM'],['Fine'],,['Updated 23:34 UTC+2:00']
121,['05/06/23'],['101.067kWh'],['5.910kWh/kW'],['-'],['12.620kW'],['1:05PM'],['Fine'],,['Updated 23:37 UTC+2:00']
122,['04/06/23'],['91.632kWh'],['5.359kWh/kW'],['-'],['14.220kW'],['12:20PM'],['Fine'],,['Updated 23:38 UTC+2:00']
123,['03/06/23'],['100.293kWh'],['5.865kWh/kW'],['-'],['12.119kW'],['1:20PM'],['Fine'],,['Updated 23:41 UTC+2:00']
124,['02/06/23'],['103.884kWh'],['6.075kWh/kW'],['-'],['12.453kW'],['1:35PM'],['Fine'],,['Updated 23:44 UTC+2:00']
125,['01/06/23'],['102.147kWh'],['5.974kWh/kW'],['-'],['12.082kW'],['2:05PM'],['Fine'],,['Updated 23:34 UTC+2:00']
126,['31/05/23'],['105.759kWh'],['6.185kWh/kW'],['-'],['12.285kW'],['1:20PM'],['Fine'],,['Updated 23:31 UTC+2:00']
127,['30/05/23'],['106.296kWh'],['6.216kWh/kW'],['-'],['12.419kW'],['1:35PM'],['Fine'],,['Updated 23:32 UTC+2:00']
128,['29/05/23'],['106.467kWh'],['6.226kWh/kW'],['-'],['12.516kW'],['1:35PM'],['Fine'],,['Updated 23:32 UTC+2:00']
