,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
73,['23/07/23'],['68.821kWh'],['5.573kWh/kW'],['-'],['9.674kW'],['1:05PM'],['Fine'],,['Updated 00:32 UTC+2:00']
74,['22/07/23'],['67.093kWh'],['5.433kWh/kW'],['-'],['9.731kW'],['1:05PM'],['Fine'],,['Updated 00:31 UTC+2:00']
75,['21/07/23'],['44.062kWh'],['3.568kWh/kW'],['-'],['8.919kW'],['2:20PM'],['Mostly Cloudy'],,['Updated 00:39 UTC+2:00']
76,['20/07/23'],['65.504kWh'],['5.304kWh/kW'],['-'],['9.835kW'],['12:35PM'],['Fine'],,['Updated 00:12 UTC+2:00']
77,['19/07/23'],['60.784kWh'],['4.922kWh/kW'],['-'],['9.044kW'],['1:35PM'],['Partly Cloudy'],,['Updated 00:12 UTC+2:00']
78,['18/07/23'],['49.571kWh'],['4.014kWh/kW'],['-'],['8.752kW'],['12:20PM'],['Partly Cloudy'],,['Updated 00:16 UTC+2:00']
79,['17/07/23'],['57.586kWh'],['4.663kWh/kW'],['-'],['9.527kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:35 UTC+2:00']
80,['16/07/23'],['49.870kWh'],['4.038kWh/kW'],['-'],['8.125kW'],['11:05AM'],['Partly Cloudy'],,['Updated 00:15 UTC+2:00']
81,['15/07/23'],['64.929kWh'],['5.257kWh/kW'],['-'],['8.835kW'],['12:05PM'],['Fine'],,['Updated 00:17 UTC+2:00']
82,['14/07/23'],['75.014kWh'],['6.074kWh/kW'],['-'],['9.588kW'],['12:35PM'],['Fine'],,['Updated 00:35 UTC+2:00']
83,['13/07/23'],['44.397kWh'],['3.595kWh/kW'],['-'],['9.068kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 00:36 UTC+2:00']
84,['12/07/23'],['30.162kWh'],['2.442kWh/kW'],['-'],['7.591kW'],['2:35PM'],['Cloudy'],,['Updated 00:37 UTC+2:00']
85,['11/07/23'],['71.076kWh'],['5.755kWh/kW'],['-'],['8.464kW'],['12:50PM'],['Fine'],,['Updated 00:24 UTC+2:00']
86,['10/07/23'],['60.869kWh'],['4.929kWh/kW'],['-'],['9.031kW'],['12:50PM'],['Partly Cloudy'],,['Updated 00:40 UTC+2:00']
87,['09/07/23'],['75.067kWh'],['6.078kWh/kW'],['-'],['8.909kW'],['1:20PM'],['Fine'],,['Updated 00:12 UTC+2:00']
88,['08/07/23'],['53.324kWh'],['4.318kWh/kW'],['-'],['8.963kW'],['11:35AM'],['Partly Cloudy'],,['Updated 00:12 UTC+2:00']
89,['07/07/23'],['76.588kWh'],['6.201kWh/kW'],['-'],['8.837kW'],['12:50PM'],['Fine'],,['Updated 00:13 UTC+2:00']
90,['06/07/23'],['69.285kWh'],['5.610kWh/kW'],['-'],['10.083kW'],['12:20PM'],['Fine'],,['Updated 00:13 UTC+2:00']
91,['05/07/23'],['44.586kWh'],['3.610kWh/kW'],['-'],['8.565kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 00:34 UTC+2:00']
92,['04/07/23'],['57.683kWh'],['4.671kWh/kW'],['-'],['9.890kW'],['2:05PM'],['Partly Cloudy'],,['Updated 00:36 UTC+2:00']
93,['03/07/23'],['52.538kWh'],['4.254kWh/kW'],['-'],['7.565kW'],['11:20AM'],['Partly Cloudy'],,['Updated 00:37 UTC+2:00']
94,['02/07/23'],['43.238kWh'],['3.501kWh/kW'],['-'],['8.671kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 00:41 UTC+2:00']
95,['01/07/23'],['49.262kWh'],['3.989kWh/kW'],['-'],['9.329kW'],['11:20AM'],['Mostly Cloudy'],,['Updated 00:36 UTC+2:00']
96,['30/06/23'],['23.404kWh'],['1.895kWh/kW'],['-'],['3.861kW'],['1:20PM'],['Cloudy'],,['Updated 00:41 UTC+2:00']
97,['29/06/23'],['66.156kWh'],['5.357kWh/kW'],['-'],['9.006kW'],['1:05PM'],['Fine'],,['Updated 00:13 UTC+2:00']
